"","station","year","month","temp_nValid","temp_min","temp_median","temp_max","temp_mean","temp_sd","temp_iqr","spcond_nValid","spcond_min","spcond_median","spcond_max","spcond_mean","spcond_sd","spcond_iqr","sal_nValid","sal_min","sal_median","sal_max","sal_mean","sal_sd","sal_iqr","do_pct_nValid","do_pct_min","do_pct_median","do_pct_max","do_pct_mean","do_pct_sd","do_pct_iqr","do_mgl_nValid","do_mgl_min","do_mgl_median","do_mgl_max","do_mgl_mean","do_mgl_sd","do_mgl_iqr","depth_nValid","depth_min","depth_median","depth_max","depth_mean","depth_sd","depth_iqr","cdepth_nValid","cdepth_min","cdepth_median","cdepth_max","cdepth_mean","cdepth_sd","cdepth_iqr","ph_nValid","ph_min","ph_median","ph_max","ph_mean","ph_sd","ph_iqr","turb_nValid","turb_min","turb_median","turb_max","turb_mean","turb_sd","turb_iqr","doLessThan2_nValid","doLessThan2_total","doLessThan5_nValid","doLessThan5_total","level_nValid","level_min","level_median","level_max","level_mean","level_sd","level_iqr","clevel_nValid","clevel_min","clevel_median","clevel_max","clevel_mean","clevel_sd","clevel_iqr"
"2602","cbmipwq",2020,7,2976,23,25.1,26.5,24.9679435483871,0.794252846838652,1.3,2267,0.09,0.4,0.54,0.371389501543891,0.0993058944193788,0.12,2267,0,0.2,0.3,0.179179532421703,0.0495223162864241,0,2796,49.3,72.1,89,71.9426323319027,6.80553332236366,9.2,2796,4.2,5.9,7.4,5.94349070100143,0.570456782970709,0.7,2976,1.06,1.79,2.69,1.74979166666667,0.295492678368158,0.45,0,NA,NA,NA,NA,NA,NA,1251,6.6,7.1,7.2,7.04404476418865,0.132915412178439,0.0999999999999996,2971,3,16,597,27.0525075732077,53.2303545235222,12,2796,0,2796,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2603","cbmipwq",2020,8,2976,21.8,24.4,26.1,24.2128360215054,0.94856807855664,1.5,1727,0.17,0.35,0.54,0.350011580775912,0.0861786920146103,0.13,1727,0.1,0.2,0.3,0.171279675738274,0.0517115625279653,0.1,2976,54.9,75.1,87.7,73.8061491935484,6.82158653444912,10.1,2976,4.5,6.3,7.2,6.18985215053763,0.585796458454838,1,2976,1.09,1.85,2.43,1.80577620967742,0.269095095468607,0.41,0,NA,NA,NA,NA,NA,NA,1249,6.2,6.6,7,6.57990392313851,0.185762437186673,0.2,2976,5,21,688,47.028561827957,72.5526330473197,27,2976,0,2976,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2604","cbmipwq",2020,9,2880,16,21.15,25.7,21.0739583333333,2.28400716667195,3.8,2727,0.14,0.37,0.5,0.351114778144481,0.0802399443544649,0.1,2727,0.1,0.2,0.2,0.176751008434177,0.0422497115634239,0,2880,54.9,81.1,91.1,79.0977430555556,6.88602380464154,6.90000000000001,2880,4.6,7.2,8.6,7.06722222222222,0.812426452765053,0.899999999999999,2880,1.28,1.94,2.41,1.9013125,0.250045385772587,0.4,0,NA,NA,NA,NA,NA,NA,1215,6.6,7.1,7.2,7.02090534979424,0.115834498604293,0.0999999999999996,2879,4,11,782,24.0156304272317,41.4251768049998,10,2880,0,2880,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2605","cbmipwq",2020,10,2976,13.3,17.7,20.1,17.4485551075269,1.3917202687832,1.7,1344,0.21,0.37,0.49,0.372224702380952,0.0493641485894117,0.06,1344,0.1,0.2,0.2,0.190550595238095,0.0292623707797469,0,2976,65.1,82.5,88.9,81.4801747311828,4.69935988164238,5.2,2976,6.4,7.9,8.8,7.8,0.430618082264446,0.5,2976,0.98,1.86,2.5,1.83659946236559,0.278439340019149,0.44,0,NA,NA,NA,NA,NA,NA,1632,6.5,6.9,7.4,6.88075980392157,0.15865749204245,0.0999999999999996,2943,5,11,205,16.4804621134896,18.1807585606158,7,2976,0,2976,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2606","cbmipwq",2020,11,2880,9.3,13.3,17.7,13.3507638888889,1.74845521253313,2.4,623,NA,NA,NA,NA,NA,NA,623,NA,NA,NA,NA,NA,NA,2880,66.2,88.9,95,86.9572916666667,6.06080016758626,6.10000000000001,2880,6.3,9.2,10.8,9.10986111111111,0.851678347206991,0.899999999999999,2880,1.07,1.8,2.55,1.7925625,0.296493041932781,0.46,0,NA,NA,NA,NA,NA,NA,2257,6.6,7,7.2,6.95901639344262,0.16811298388793,0.199999999999999,2878,5,10,378,20.5166782487839,33.3195245960419,9,2880,0,2880,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2607","cbmipwq",2020,12,2976,3.4,8.1,13.5,8.05722446236559,1.95246921227809,2.6,2976,0.11,0.31,0.53,0.324408602150538,0.107943588036747,0.17,2976,0.1,0.2,0.3,0.159811827956989,0.0583051797968658,0.1,2967,74.3,91.6,98.3,90.9535557802494,4.62330211536503,4.40000000000001,2967,7.8,10.9,12.2,10.7829794405123,0.865965148150014,1.3,2976,1.08,1.79,2.31,1.77380712365591,0.261386326845613,0.4,0,NA,NA,NA,NA,NA,NA,914,6.7,6.9,7,6.86761487964989,0.0728199059664944,0,2976,5,14,274,28.5483870967742,31.9952886881491,24.25,2967,0,2967,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2608","cbmipwq",2021,1,2976,3.3,7.1,9.6,6.99694220430108,1.04760666395972,1.3,2976,0.35,0.45,0.52,0.438625672043011,0.0406810880375384,0.07,2976,0.2,0.2,0.3,0.200403225806452,0.00633825597071772,0,2652,90.1,96,103.6,96.4417797888386,2.56545624568934,3.42500000000001,2652,10.7,11.6,12.8,11.6557315233786,0.462873970594137,0.699999999999999,2976,0.88,1.7,2.22,1.69301075268817,0.281878109217033,0.43,0,NA,NA,NA,NA,NA,NA,1964,6.7,6.9,7,6.89022403258656,0.0642060386388087,0,1964,5,8,125,13.4989816700611,17.1208731817041,3,2652,0,2652,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2609","cbmipwq",2021,2,2688,2.2,5.1,9.4,5.46811755952381,1.60358939525872,2.125,2688,0.44,0.81,2.53,0.964371279761905,0.462474911041732,0.44,2688,0.2,0.4,1.3,0.481212797619048,0.243303500449056,0.2,1109,92.2,96.9,102.3,96.8072137060415,1.90028078163566,2.69999999999999,1109,10.9,12.4,13.2,12.1150586113616,0.677233249863334,1.3,2688,1.14,1.74,2.23,1.71995535714286,0.232513326142745,0.4,0,NA,NA,NA,NA,NA,NA,1109,6.7,6.9,6.9,6.86501352569883,0.0549246677820613,0.100000000000001,1109,6,13,113,17.6510369702435,15.0352159208486,8,1109,0,1109,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2610","cbmipwq",2021,3,2976,5.9,11,16.8,10.9375672043011,2.64655158453405,4.7,2976,0.31,0.46,0.56,0.461606182795699,0.0242557968207034,0.02,2976,0.2,0.2,0.3,0.204469086021505,0.0206658989676025,0,2976,79.6,95.6,112,95.1014784946236,6.89000575659585,8.69999999999999,2976,8.1,10.9,12.2,10.5478494623656,1.13473000328537,1.8,2976,1.02,1.73,2.47,1.71063172043011,0.277931865397907,0.44,0,NA,NA,NA,NA,NA,NA,2976,6.7,7.1,7.4,7.09566532258065,0.127066557906669,0.2,2974,4,10,333,17.7024209818426,23.262708280823,12,2976,0,2976,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2611","cbmipwq",2021,4,2880,8.9,14.8,19.9,14.8263888888889,2.19473575585188,2.425,2880,0.31,0.42,0.53,0.423065972222222,0.0413073412971913,0.05,2880,0.2,0.2,0.3,0.202118055555556,0.0144010904838622,0,2878,74.4,86.5,98.1,86.4215774843641,4.76072632412341,7,2878,6.9,8.7,10.9,8.77102154273801,0.760682969900524,0.899999999999999,2880,0.99,1.76,2.46,1.7503125,0.305282153156349,0.4625,1113,1,1.64,2.28,1.62752021563342,0.308293276637843,0.53,2880,7,7.2,7.4,7.23552083333333,0.0722203286965701,0.0999999999999996,2880,5,11,197,14.8607638888889,15.728452528362,5,2878,0,2878,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2612","cbmipwq",2021,5,2976,14,17.6,22.5,17.9444556451613,1.95887023846431,3.2,2976,0.28,0.45,0.55,0.441253360215054,0.0515540834281527,0.05,2976,0.1,0.2,0.3,0.204200268817204,0.0306648822754911,0,2976,64.1,82.2,92.3,81.4042002688172,5.04755993955578,5.7,2976,5.7,7.9,8.8,7.7301747311828,0.645879065907914,0.799999999999999,2976,0.8,1.76,2.32,1.73715389784946,0.296742422054863,0.47,2976,0.8,1.7,2.35,1.68157930107527,0.293564232751952,0.47,1680,7.1,7.2,7.5,7.23702380952381,0.0665544377111435,0.0999999999999996,2974,4,11,61,12.6445864156019,6.03987556316049,5,2976,0,2976,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2613","cbmipwq",2021,6,2878,16.7,21.7,25.5,21.8943363446838,1.59283869236722,2.1,2878,0.15,0.43,0.63,0.424364141765115,0.0967418230114539,0.14,2878,0.1,0.2,0.3,0.211640027797081,0.0580054863848803,0,2878,52.5,74.9,89.3,73.6414523974983,7.14262673630075,9.27500000000001,2878,4.4,6.5,8.4,6.46174426685198,0.710176791615625,0.9,2878,1.19,1.845,2.31,1.8047915218902,0.264847478037021,0.43,2878,1.18,1.82,2.34,1.77568102849201,0.270406570384248,0.45,1347,6.5,7.1,7.2,7.02234595397179,0.176471497105975,0.3,2878,5,16,725,31.9871438498958,62.7855272148029,9,2878,0,2878,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2614","cbmipwq",2021,7,2976,21.4,24.3,26,24.1715053763441,0.933795661867384,1.1,2976,0.24,0.52,0.68,0.505776209677419,0.0882045120811706,0.0900000000000001,2976,0.1,0.3,0.3,0.253595430107527,0.0582129642722406,0.1,2976,53.8,76.3,96.6,75.7975134408602,7.01741415180624,8.42500000000001,2976,4.5,6.4,8,6.35702284946237,0.585440499943013,0.7,2976,1.14,1.79,2.23,1.76396505376344,0.264474244502637,0.46,2976,1.12,1.78,2.21,1.74579637096774,0.263175892615666,0.45,1249,7.3,7.5,7.6,7.45652522017614,0.0587620654247646,0.0999999999999996,2976,4,14,218,19.479502688172,20.1951050701554,8,2976,0,2976,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2615","cbmipwq",2021,8,2976,22.1,24.6,26.3,24.3493279569892,1.05188404893698,1.7,2976,0.22,0.46,0.69,0.456911962365591,0.0962135596134576,0.14,2976,0.1,0.2,0.3,0.22244623655914,0.0586703979525943,0.1,2976,53.8,74.6,88.2,74.0494959677419,6.18062788803888,7.2,2976,4.5,6.2,7.5,6.19297715053763,0.523788148349766,0.6,2976,1.26,1.88,2.31,1.8359375,0.257868173196886,0.44,2976,1.2,1.84,2.26,1.79896169354839,0.257674468353708,0.43,1785,6.6,7.1,7.4,7.0933893557423,0.159704734560051,0.2,2975,5,17,319,27.9489075630252,35.6255758171451,12,2976,0,2976,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2616","cbmipwq",2021,9,2880,19.6,22.7,24.8,22.4700347222222,1.30795306811351,2,2880,0.24,0.49,0.67,0.474038194444444,0.0838595225373033,0.1,2880,0.1,0.2,0.3,0.231597222222222,0.0575179956670668,0.1,2880,56.5,77.9,99.6,77.7707986111111,6.14217774079453,8.5,2880,4.8,6.8,8.5,6.74,0.557892625876738,0.8,2880,1.1,1.91,2.47,1.87130208333333,0.271249291707826,0.43,2880,1.06,1.88,2.51,1.84347916666667,0.272998439974575,0.44,2880,6.7,7.2,7.4,7.22704861111111,0.139072141369833,0.2,2880,6,15,124,17.3826388888889,11.4648886644866,5,2880,0,2880,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2617","cbmipwq",2021,10,2976,15.4,19.9,22.7,19.7640120967742,1.90914259391153,3,2976,0.15,0.58,0.75,0.531475134408602,0.128462693351709,0.0499999999999999,2976,0.1,0.3,0.4,0.270228494623656,0.0663128430306582,0,2976,47.1,76,109.4,74.5858198924731,8.10263245115282,11.1,2976,4.2,7,9.5,6.81179435483871,0.716428119071755,1,2976,1.13,1.975,2.92,1.94558467741935,0.326078705074334,0.48,1241,1.21,2,3.06,2.00852538275584,0.414684879826609,0.58,1731,6.6,7.2,7.5,7.13939919121895,0.208508292843034,0.2,2974,6,13,122,17.8288500336247,15.7985966399285,6,2976,0,2976,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2618","cbmipwq",2021,11,2880,9.1,12.5,16.8,12.6340277777778,1.59423079344804,2.3,2880,0.26,0.45,0.56,0.439399305555556,0.0528974996261041,0.07,2880,0.1,0.2,0.3,0.203298611111111,0.0260830905343882,0,2880,63.4,86.2,95.2,85.8432638888889,4.73676028443128,6.5,2880,6.6,9.1,10.9,9.13704861111111,0.760714119714344,1.2,2880,0.94,1.8,2.43,1.79412152777778,0.319409176627218,0.5,2880,0.78,1.73,2.36,1.72602430555556,0.31755818665231,0.4925,2880,6.8,7.2,7.5,7.23545138888889,0.113626037568386,0.0999999999999996,2878,4,10,45,10.6952744961779,4.13122244190428,5,2880,0,2880,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2619","cbmipwq",2021,12,2976,7.5,11.1,15,11.1168346774194,1.23270646865721,1.5,2976,0.44,0.5,0.63,0.516236559139785,0.0422065726785029,0.0700000000000001,2976,0.2,0.2,0.3,0.248891129032258,0.0499961031281656,0.1,2976,85.2,92,99.4,91.9601814516129,2.60386858295812,3.59999999999999,2976,8.8,10.1,11.4,10.1161290322581,0.48656083642928,0.6,2976,1.03,1.68,2.2,1.66117271505376,0.265844591756548,0.42,2976,0.94,1.62,2.21,1.61537298387097,0.285137965124951,0.45,2976,7.2,7.3,7.5,7.31599462365591,0.0776084893432674,0.100000000000001,2976,4,9,29,9.57930107526882,3.4757882823338,4,2976,0,2976,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2620","cbmipwq",2022,1,2047,1.3,5.4,14.1,6.07733268197362,2.68901936400647,2.1,2047,0.4,0.75,1.86,0.864367366878359,0.344397100063026,0.48,2047,0.2,0.4,0.9,0.437420615534929,0.177406069277334,0.2,2047,80.5,94,98.5,92.8075720566683,3.79110786488171,3.3,2047,8.7,11.9,12.7,11.5632633121641,1.01640440211497,0.699999999999999,2047,0.89,1.69,2.29,1.69404982901808,0.285252822056886,0.45,2047,0.91,1.63,2.45,1.639052271617,0.311847019766914,0.48,2047,6.9,7.2,7.4,7.1848070346849,0.099944996551257,0.2,2046,3,8,153,13.0283479960899,16.2368525834666,6,2047,0,2047,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2621","cbmipwq",2022,2,2688,3.8,8,13.6,8.11834077380952,2.01721340142883,2.7,2688,0.49,0.56,1.41,0.60983630952381,0.150623969513841,0.0399999999999999,2688,0.2,0.3,0.7,0.322879464285714,0.0672245041519633,0,2688,85.1,94.6,103.4,94.5088541666667,3.21459902924247,4.09999999999999,2688,9.4,11.2,12.9,11.1698660714286,0.680642866883083,0.9,2688,1.03,1.665,2.2,1.66630580357143,0.255184585242507,0.41,2688,0.89,1.58,2.11,1.57103050595238,0.262066765853635,0.42,2688,6.9,7.3,7.4,7.25267857142857,0.0773123002496846,0.0999999999999996,2688,4,8,164,12.7533482142857,17.3302116948894,4,2688,0,2688,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2622","cbmipwq",2022,3,2976,4.2,11.4,15.5,11.4327284946237,2.28518151051682,3.6,2976,0.33,0.48,0.57,0.476226478494624,0.0497561223917256,0.07,2976,0.2,0.2,0.3,0.235685483870968,0.0479151968416162,0.1,2976,78.9,91.1,103.1,91.2328293010753,5.15271332870623,8.2,2976,8.2,10,11.8,9.98629032258065,0.891694759764814,1.5,2976,0.94,1.67,2.22,1.67140120967742,0.281070377236522,0.45,2976,0.85,1.64,2.2,1.63770161290323,0.295816135850177,0.47,803,7.2,7.3,7.4,7.32179327521793,0.0485271562362436,0.0499999999999998,2974,5,13,174,16.0073974445192,13.5017263818254,8,2976,0,2976,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2623","cbmipwq",2022,4,2880,9.8,14.4,19,14.6893055555556,2.23821141712055,3.8,2880,0.21,0.41,0.54,0.392989583333333,0.0695616196321097,0.08,2880,0.1,0.2,0.3,0.186631944444444,0.0383550707052604,0,2880,73.6,87.7,99,87.6205555555556,4.95351588207758,7.10000000000001,2880,7.5,9,10.4,8.90402777777778,0.593461325767386,0.800000000000001,2880,1.12,1.79,2.21,1.76503472222222,0.266670644345551,0.44,2878,1.06,1.76,2.26,1.73026407227241,0.282881051005718,0.45,2265,6.8,7.1,7.3,7.10644591611479,0.0942374304463975,0.100000000000001,2878,5,10,203,16.2123002084781,17.7922519152109,7,2880,0,2880,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2624","cbmipwq",2022,5,2976,12.3,18.45,23.6,18.2286962365591,2.57053565626578,3.2,2976,0.21,0.38,0.51,0.367019489247312,0.0594045038883959,0.08,2976,0.1,0.2,0.3,0.187063172043011,0.0338654387351571,0,2976,56.2,79.9,94.7,79.6057459677419,5.29914886915462,5.89999999999999,2976,4.9,7.5,9.5,7.52584005376344,0.727602925201338,0.7,2976,1.29,2,2.55,1.9517876344086,0.274007967610921,0.42,2976,1.32,1.975,2.45,1.91873655913978,0.258280968410009,0.4,2976,6.8,7.1,7.3,7.06041666666667,0.0889095155806413,0.0999999999999996,2971,4,12,258,17.0878492090205,20.5150849594738,6,2976,0,2976,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2625","cbmipwq",2022,6,2879,20,22.1,24,22.1505731156652,0.99893907487689,1.7,2879,0.27,0.45,0.62,0.448829454671761,0.062516586436352,0.08,2879,0.1,0.2,0.3,0.214275790204932,0.0379425016812947,0,2879,58,78.5,94.4,78.3259812434873,5.73127905670081,8.25,2879,4.9,6.8,8.3,6.82716220910038,0.514006701556926,0.7,2879,1.11,1.89,2.37,1.85674887113581,0.266490569382448,0.43,2879,1.09,1.88,2.33,1.84045154567558,0.26768173993622,0.44,2879,7,7.2,7.4,7.22021535255297,0.0747557209745283,0.0999999999999996,2877,3,12,55,12.8265554396941,5.21400339663962,5,2879,0,2879,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2626","cbmipwq",2022,7,2976,22.1,24.6,27,24.5147177419355,0.889217456536638,1.4,2976,0.14,0.37,0.65,0.373555107526882,0.105070743615054,0.14,2976,0.1,0.2,0.3,0.186458333333333,0.0611494129185237,0.1,2976,50.8,76.6,90.9,75.6276209677419,7.5397097676449,8.22499999999999,2976,4.3,6.4,7.6,6.30386424731183,0.615351388623589,0.7,2976,1.15,1.85,2.27,1.81709677419355,0.259787318396558,0.44,2976,1.13,1.83,2.25,1.80281586021505,0.259323750863307,0.45,2976,6.6,7.1,7.4,7.07358870967742,0.152032805593686,0.2,2976,3,13,191,19.5628360215054,21.5136794446788,9,2976,0,2976,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2627","cbmipwq",2022,8,2973,22.1,24.5,27.4,24.591927346115,1.03327646239905,1.6,2453,0.1,0.43,0.62,0.403273542600897,0.105850500651335,0.14,2453,0.1,0.2,0.3,0.197554015491235,0.0503872608650503,0,2973,47.8,77.3,108.6,76.1979818365288,9.37496537258781,10.6,2973,4,6.5,8.9,6.34762865792129,0.793482829483946,1,2973,1.03,1.93,2.59,1.91101244534141,0.313803272967328,0.47,2973,1.04,1.91,2.58,1.88120417087117,0.314277509510216,0.47,2973,6.5,7.2,7.5,7.09821728893374,0.200873388766955,0.2,2964,1,10,946,22.5863697705803,43.5930034039581,13,2973,0,2973,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2628","cbmipwq",2022,9,2880,19.5,22.8,25.1,22.6535763888889,1.29625575137578,2,2769,0.25,0.53,0.65,0.507981220657277,0.0857452349226986,0.1,2769,0.1,0.3,0.3,0.256049115204045,0.0572780250471263,0.1,2880,41.3,79.6,104,78.5832291666667,8.27556487126006,10.7,2880,3.5,6.9,9.1,6.78486111111111,0.729143236362504,1,2880,0.8,1.76,2.33,1.72319097222222,0.28229015233012,0.45,2880,0.76,1.73,2.25,1.68996180555556,0.284658376019524,0.45,2880,6.8,7.2,7.5,7.2115625,0.132579308056071,0.2,2880,3,8,35,9.45763888888889,4.10113683713132,3,2880,0,2880,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2629","cbmipwq",2022,10,2976,13.1,16.4,20.1,16.3163642473118,1.13651288297214,1.5,2976,0.21,0.46,0.65,0.432211021505376,0.0868710073934015,0.12,2976,0.1,0.2,0.3,0.204301075268817,0.0533419167214272,0,2976,63.4,83.7,90.7,83.2184139784946,3.56594777029852,4,2976,6,8.2,9.2,8.16179435483871,0.45226823978814,0.5,2976,1.16,1.74,2.27,1.71435147849462,0.248028561891125,0.41,1814,1.1,1.72,2.29,1.68931091510474,0.259328589841219,0.42,2976,7,7.2,7.4,7.16367607526882,0.0571107835011983,0.100000000000001,2974,0,7,55,8.26462676529926,6.34660757899517,4,2976,0,2976,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2630","cbmipwq",2022,11,2880,7.4,12.5,20,13.4846875,3.46910718498385,6.4,2880,0.22,0.47,0.61,0.461243055555556,0.0683999381006138,0.08,2880,0.1,0.2,0.3,0.222569444444444,0.0514229143531029,0.1,2880,71.7,85.4,97,85.549375,5.93942909284559,10.4,2880,6.7,9.1,11.3,8.99690972222222,1.24535712901441,2.3,2880,0.91,1.67,2.23,1.65638888888889,0.269747572456698,0.42,2880,0.86,1.585,2.13,1.57289583333333,0.276119118390619,0.44,2757,7.1,7.2,7.3,7.21755531374683,0.0602676746132207,0.0999999999999996,2880,3,7,126,9.42013888888889,10.9510837582013,3,2880,0,2880,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2631","cbmipwq",2022,12,2975,2.5,8,13.3,7.92484033613445,2.21248173326398,3.4,525,NA,NA,NA,NA,NA,NA,525,NA,NA,NA,NA,NA,NA,2975,82,92,98.2,91.630756302521,3.28920693261583,4,2975,9.3,10.7,12.8,10.8948235294118,0.762561314710487,1.2,2975,0.89,1.71,2.22,1.69252773109244,0.272725287672487,0.43,2975,0.85,1.62,2.3,1.60836638655462,0.300279773511604,0.45,2975,6.8,7.2,7.4,7.17109243697479,0.113443902545821,0.2,2975,5,9,102,14.8988235294118,13.706361281186,6,2975,0,2975,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2632","cbmjbwq",2002,3,592,0.2,10.1,23.7,10.7238175675676,4.65749658112707,6.325,592,0.16,0.33,0.4,0.329712837837838,0.0308221024709817,0.04,592,0.1,0.2,0.2,0.186993243243243,0.0336662220315324,0,592,1.9,77.4,162.5,75.5846283783784,33.9211155686004,46.625,592,0.2,8.8,15.9,8.30168918918919,3.3536802803326,5.125,582,0,0.33,0.82,0.349759450171821,0.25255992735804,0.47,NA,NA,NA,NA,NA,NA,NA,592,6.6,7.2,8.6,7.17280405405405,0.413339634668148,0.600000000000001,0,NA,NA,NA,NA,NA,NA,592,23,592,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2633","cbmjbwq",2002,4,1440,2,16.7,32.1,16.916875,5.88466399067804,7.9,1430,0.02,0.31,0.46,0.299251748251748,0.0588001047936433,0.08,1430,0,0.2,0.2,0.152867132867133,0.0500751342778973,0.1,1440,1.1,51.5,173.8,49.8725,37.3897550285902,62.675,1440,0.1,5,14.3,4.90986111111111,3.61616323385137,6.3,1424,0.01,0.46,1.02,0.472198033707865,0.24568950140255,0.41,NA,NA,NA,NA,NA,NA,NA,672,6.6,7.1,8.2,7.04747023809524,0.287327216024169,0.4,0,NA,NA,NA,NA,NA,NA,1440,453,1440,712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2634","cbmjbwq",2002,5,1488,4.7,19.6,33.7,19.8286962365591,5.0949098819552,7,1429,0.01,0.23,0.36,0.221651504548635,0.082954471200789,0.08,1429,0,0.1,0.2,0.0990202939118265,0.0480620835335197,0,1488,1.2,64.45,201.9,68.5005376344086,39.5937424118694,51.425,1488,0.1,6.1,16,6.21377688172043,3.40760330808357,4.825,1458,0,0.46,0.94,0.462352537722908,0.241469464450301,0.44,NA,NA,NA,NA,NA,NA,NA,1481,4.8,7.1,9.1,7.15185685347738,0.49994418178496,0.399999999999999,0,NA,NA,NA,NA,NA,NA,1488,172,1488,577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2635","cbmjbwq",2002,6,1440,18.1,24.5,37.4,24.83625,3.29178307661494,3.8,1440,0.23,0.49,0.67,0.486423611111111,0.105709429046389,0.2,1440,0.1,0.2,0.3,0.247222222222222,0.0519855173669177,0.1,1398,0,36.8,178.4,48.7251788268956,39.2779172605593,44.2,1398,0,3.1,13.2,3.95636623748212,3.00693761657656,3.675,1430,0,0.71,1.25,0.698636363636364,0.293902628450071,0.45,NA,NA,NA,NA,NA,NA,NA,1440,6.5,6.9,8.5,6.98784722222222,0.347349065704899,0.3,0,NA,NA,NA,NA,NA,NA,1398,372,1398,986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2636","cbmjbwq",2002,7,1488,19.6,26.6,33.9,26.5552419354839,2.97436922756492,4.325,1488,0.4,0.645,1.04,0.686162634408602,0.117757540568642,0.13,1488,0.2,0.3,0.5,0.333938172043011,0.0636066970618265,0.1,1488,0.6,26.5,171.9,36.4069892473118,34.8080111143243,40.7,1488,0.1,2.2,13.4,2.86841397849462,2.64892860769302,3.2,1488,0.18,0.75,1.3,0.726834677419355,0.261621593768407,0.44,NA,NA,NA,NA,NA,NA,NA,1488,6.4,7,8.4,6.98555107526882,0.283957227187021,0.3,0,NA,NA,NA,NA,NA,NA,1488,680,1488,1210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2637","cbmjbwq",2002,8,1488,18.9,27.1,33.7,26.8555107526882,3.34771849276653,4.7,1488,0.5,1.22,2.12,1.20906586021505,0.312837418693966,0.5,1488,0.2,0.6,1.1,0.605981182795699,0.16194174704875,0.2,1488,1,39.95,184.5,48.2682123655914,38.529422869555,51.5,1488,0.1,3.2,13.6,3.79193548387097,2.90428610122551,4.125,1488,0.26,0.83,1.31,0.806270161290323,0.261542935400563,0.43,NA,NA,NA,NA,NA,NA,NA,1488,6.6,6.9,8.6,6.97069892473118,0.299946725956052,0.2,403,4,31,986,60.5880893300248,118.284773402907,25,1488,528,1488,1020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
