"","station","year","month","temp_nValid","temp_min","temp_median","temp_max","temp_mean","temp_sd","temp_iqr","spcond_nValid","spcond_min","spcond_median","spcond_max","spcond_mean","spcond_sd","spcond_iqr","sal_nValid","sal_min","sal_median","sal_max","sal_mean","sal_sd","sal_iqr","do_pct_nValid","do_pct_min","do_pct_median","do_pct_max","do_pct_mean","do_pct_sd","do_pct_iqr","do_mgl_nValid","do_mgl_min","do_mgl_median","do_mgl_max","do_mgl_mean","do_mgl_sd","do_mgl_iqr","depth_nValid","depth_min","depth_median","depth_max","depth_mean","depth_sd","depth_iqr","cdepth_nValid","cdepth_min","cdepth_median","cdepth_max","cdepth_mean","cdepth_sd","cdepth_iqr","ph_nValid","ph_min","ph_median","ph_max","ph_mean","ph_sd","ph_iqr","turb_nValid","turb_min","turb_median","turb_max","turb_mean","turb_sd","turb_iqr","doLessThan2_nValid","doLessThan2_total","doLessThan5_nValid","doLessThan5_total","level_nValid","level_min","level_median","level_max","level_mean","level_sd","level_iqr","clevel_nValid","clevel_min","clevel_median","clevel_max","clevel_mean","clevel_sd","clevel_iqr"
"20070","rkbfbwq",2019,10,2976,26.6,29,31.7,29.0971438172043,0.891182902398911,1.2,2965,35.34,43.82,46.24,43.6924182124789,1.24335653758696,1.48,2965,22.1,28.1,29.9,28.0603035413153,0.884343830416477,1,2976,2.2,75,129,73.6077956989247,20.7195738181713,24.7,2976,0.2,4.9,8.3,4.84230510752688,1.33545621033984,1.6,2976,0.22,0.97,1.63,0.958222446236559,0.323912373637002,0.51,0,NA,NA,NA,NA,NA,NA,949,7.1,7.7,8.1,7.69694415173867,0.154746076342841,0.2,2972,3,8,74,9.16689098250336,5.15884414010455,4,2976,94,2976,1504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20071","rkbfbwq",2019,11,2880,20.1,24.4,32.9,25.0174305555556,3.00430425194358,5.2,2868,34.19,45.4,48.82,44.8696757322176,2.49301078115324,4.22,2868,21.3,29.4,31.9,29.0070432357043,1.84166195990235,3.1,2880,11,81.3,122.7,79.1386111111111,17.0011499360214,20.5,2880,0.7,5.8,8.7,5.57434027777778,1.25468953557445,1.6,2880,0.11,0.92,1.65,0.92103125,0.327511715816469,0.51,0,NA,NA,NA,NA,NA,NA,528,NA,NA,NA,NA,NA,NA,2869,2,5,43,5.5803415824329,2.39454948733525,2,2880,19,2880,794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20072","rkbfbwq",2019,12,2975,18.3,23,27.5,23.1143193277311,2.09858167723628,3.7,2964,14.99,47.69,51.1,47.3617037786775,2.72206919715743,2.82,2964,8.7,31.1,33.5,30.852024291498,1.94938638408828,2.1,2975,17.3,82.9,138.2,81.4572100840336,15.539455421479,16.25,2973,1.4,6,9.3,5.83319878910192,1.05038819964723,1.2,2973,0.07,0.78,1.52,0.779233097880928,0.329892235077136,0.5,0,NA,NA,NA,NA,NA,NA,2639,7.2,7.8,8,7.7728306176582,0.143657882817874,0.2,2952,3,8,82,9.43834688346884,6.96651182919741,5,2973,11,2973,483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20073","rkbfbwq",2020,1,2976,14.8,21.8,26.8,21.8036962365591,2.69418791440332,4,2975,31.24,47.25,49.95,46.5572100840336,2.66972392552104,2.495,2975,19.5,30.7,32.8,30.2797983193277,1.91915414067404,1.8,2975,25.1,93.3,139.1,91.878487394958,16.7251467062249,18.4,2975,1.9,6.9,9.5,6.76947899159664,1.23288398594921,1.6,2975,0.11,0.75,1.58,0.757801680672269,0.316783400122236,0.49,0,NA,NA,NA,NA,NA,NA,2976,7.3,8,8.1,7.91421370967742,0.157040657456388,0.0999999999999996,2974,2,7,80,8.71351714862138,6.51128846187751,5,2975,2,2975,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20074","rkbfbwq",2020,2,2773,17.7,23.2,28.6,23.409989181392,2.69175517523489,4.9,2768,39.03,48.27,50.96,47.9477348265896,1.83809280108889,2.28,2768,24.9,31.5,33.5,31.2640173410405,1.32455011450795,1.6,2770,21,84.7,130.9,83.2090974729242,17.8714885051053,22.375,2768,1.4,6.1,8.8,5.92326589595376,1.24672345072798,1.6,2768,0.13,0.73,1.54,0.736940028901734,0.315310656781552,0.49,0,NA,NA,NA,NA,NA,NA,2773,7.3,7.9,8.1,7.81565091958168,0.161701752440968,0.2,2771,3,8,79,9.97870804763623,7.73999281184217,5,2768,7,2768,541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20075","rkbfbwq",2020,3,2817,16.5,25.7,30.1,25.0384096556621,2.92980641881421,4,2815,48.8,53.05,55.55,53.016458259325,1.46372022505816,2.54,2815,31.9,35,36.8,34.9560568383659,1.03752175731904,1.8,2815,28.1,89.2,141.3,88.9998579040853,19.2626987618641,26,2815,1.9,6.1,9.1,6.02891651865009,1.26226832342434,1.6,2815,0.14,0.74,1.48,0.731811722912966,0.308945727858974,0.52,0,NA,NA,NA,NA,NA,NA,2815,7.3,7.9,8.1,7.89126110124334,0.144780086022443,0.2,2817,4,7,60,8.43308484203053,4.57247650274492,3,2815,1,2815,571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20076","rkbfbwq",2020,4,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20077","rkbfbwq",2020,5,1206,25.6,29.2,32.5,29.1673300165837,1.61965951102773,2.4,1206,44.65,53.5,56.63,53.2488308457711,2.54743708997488,4.115,1206,28.7,35.2,37.6,35.0269485903814,1.89370088617963,3,1206,11.9,69.65,150.5,74.6826699834162,27.1869090385932,39.75,1206,0.8,4.5,9.4,4.7030679933665,1.64572592375521,2.4,1195,0,0.66,1.36,0.649723849372385,0.327990696325814,0.53,0,NA,NA,NA,NA,NA,NA,1206,7.2,7.7,8.1,7.7228855721393,0.176005371025541,0.2,1206,3,5,14,5.21641791044776,1.14236230650079,1,1206,43,1206,746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20078","rkbfbwq",2020,6,2880,27,30.3,34.6,30.3525347222222,1.66090881608692,2.6,2880,27.05,45.14,51.99,45.5173298611111,2.80988228828097,3.6225,2880,16.5,29,34,29.3388888888889,2.02627105332352,2.6,2880,8.3,63.2,165,67.0071875,25.3446735425352,31.025,2880,0.6,4.1,10.6,4.26875,1.53567595058889,1.9,2880,0.01,0.76,1.51,0.755663194444444,0.334736205023181,0.52,819,-0.02,0.69,1.35,0.677326007326007,0.295080785333295,0.48,2880,7.2,7.7,8.1,7.69520833333333,0.153994937507854,0.2,2862,3,6,122,6.52550663871419,4.43972558104818,2,2880,91,2880,2078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20079","rkbfbwq",2020,7,2975,26.8,30.7,34.4,30.6727058823529,1.67679118790733,2.6,2960,24.79,43.49,48.3,43.325125,3.15383958710323,4.725,2960,14.9,27.9,31.2,27.7582432432432,2.22474933104004,3.3,2965,4.9,59.4,169.2,61.8978077571669,24.5988595661178,28,2961,0.3,3.8,10.3,3.9613644039176,1.51079897510504,1.8,2961,0.07,0.77,1.55,0.773502195204323,0.330819407660803,0.51,2961,0.04,0.74,1.52,0.742337048294495,0.331354217479044,0.51,2975,7.2,7.7,8.1,7.73317647058824,0.143516554667625,0.0999999999999996,2958,2,7,134,8.00169033130494,4.28432316011038,3,2961,205,2961,2330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20080","rkbfbwq",2020,8,2976,28,31.6,35.4,31.506686827957,1.10089298087311,1.5,2976,25.44,39.17,42.85,38.8815994623656,2.11212104842813,2.28,2976,15.4,24.8,27.3,24.5789314516129,1.4807594011314,1.7,2976,15.1,63.95,150.3,65.8473454301075,20.3170150906718,28.5,2976,1,4.1,9.2,4.23797043010753,1.26562693686845,1.8,2976,0.06,0.81,1.55,0.804784946236559,0.327405108385372,0.52,2976,0.04,0.79,1.54,0.785171370967742,0.32793671894212,0.52,2976,7.3,7.8,8.1,7.77540322580645,0.123532754992258,0.2,2931,3,7,58,7.53770044353463,4.03417923278688,4,2976,60,2976,2132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20081","rkbfbwq",2020,9,2880,26.8,30.7,33.7,30.5061111111111,1.30591042189955,1.5,2879,22.16,32.49,40.37,33.3622229940952,4.08899902001671,6.89,2879,13.3,20.2,25.6,20.785342132685,2.79734445687757,4.7,2861,17.3,59.3,140.5,62.5341139461727,21.0606711858099,27.9,2860,1.2,4,9.1,4.17601398601399,1.35652460075706,1.8,2879,0.12,0.9,1.58,0.892188259812435,0.331503520978045,0.55,2879,0.1,0.9,1.58,0.886405001736714,0.333373730810797,0.56,2880,7.3,7.7,8.1,7.71666666666667,0.137864424394838,0.2,2842,3,7,176,9.22730471498944,10.4851206344085,4,2860,69,2860,2106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20082","rkbfbwq",2020,10,2974,26,28.4,31.9,28.6062878278413,1.323181045277,2,2974,9.61,33.9,38.42,33.2535574983188,2.59239431707695,3.0675,2974,5.4,21.2,24.3,20.7416946872898,1.76417710009221,2.1,2974,27,64.6,146,66.0646940147949,17.7153838337354,21.7,2974,1.8,4.5,9.6,4.5549092131809,1.16596297919309,1.4,2974,0.16,0.95,1.62,0.923732347007397,0.316894922399613,0.54,2974,0.13,0.93,1.61,0.913618022864829,0.319065587299825,0.54,2974,7.3,7.7,8.1,7.7051445864156,0.124566234038671,0.2,2959,0,8,70,9.0537343697195,3.52832909920887,3,2974,2,2974,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20083","rkbfbwq",2020,11,2880,22.9,25.3,30.3,25.5610416666667,1.38730522792033,1.7,2880,5.5,29.385,39.01,28.5473888888889,5.48568623903881,5.0325,2880,3,18.1,24.8,17.6282638888889,3.64526268198159,3.4,2880,18.2,76.65,128.9,75.8838888888889,18.0022798954076,21.725,2880,1.4,5.7,9.2,5.61732638888889,1.31796908891865,1.6,2880,0.05,0.85,1.83,0.852302083333333,0.349839360340702,0.53,2880,-0.01,0.82,1.88,0.816451388888889,0.359366281207528,0.5325,2880,7.2,7.9,8.2,7.82138888888889,0.185570517501481,0.2,2871,3,6,67,7.8007662835249,4.96447443152305,4,2880,18,2880,779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20084","rkbfbwq",2020,12,2976,16.2,21.3,26.1,21.3465725806452,2.04994486831564,3.2,2976,13.96,38.175,42.87,37.3717137096774,3.73689658056102,3.23,2976,8.1,24.3,27.6,23.7431787634409,2.57069075037884,2.2,2976,30.4,89.4,145.2,89.2074932795699,17.4048373735567,20.3,2976,2.6,6.9,11.2,6.87889784946237,1.30965577425549,1.6,2976,0.04,0.74,1.52,0.740759408602151,0.324080124824721,0.51,2976,-0.02,0.68,1.47,0.679327956989247,0.332513046898373,0.51,2976,7.3,7.9,8.2,7.903125,0.158098934560748,0.2,2975,3,5,31,5.06890756302521,1.91504800461497,2,2976,0,2976,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20085","rkbfbwq",2021,1,2976,17.1,21.1,26.3,21.3395497311828,1.99578673829467,3,2976,19.44,42.78,47.48,42.2279099462366,3.36599332423259,3.1425,2976,11.6,27.6,31,27.1781586021505,2.36591768463469,2.2,2976,37.7,87,161,87.6051411290323,14.6545637637606,17,2976,2.9,6.6,12.3,6.62150537634409,1.06708487780573,1.3,2972,0.1,0.74,1.51,0.748842530282638,0.317476384789082,0.49,2972,0.01,0.68,1.45,0.68914199192463,0.322236646641424,0.5,2976,7.4,7.9,8.2,7.90292338709677,0.131423449978002,0.0999999999999996,2975,3,6,36,6.42050420168067,2.12400926259237,2,2976,0,2976,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20086","rkbfbwq",2021,2,2679,15.8,24.7,28.7,23.9236655468458,3.1805537540417,4.6,2677,28.33,47.31,49.75,46.9909114680613,2.12872871456557,2.21,2677,17.5,30.8,32.6,30.5556219648861,1.51255185452976,1.6,2677,37,88.8,144.7,90.3293612252521,17.2211956191477,22.1,2677,2.7,6.4,11.3,6.41247665296974,1.25801218143994,1.8,2671,0.09,0.73,1.48,0.738524897042306,0.32312193643132,0.52,2671,0.01,0.69,1.5,0.692017970797454,0.332368879915231,0.54,2679,7.3,7.9,8.1,7.85263157894737,0.135072446702724,0.100000000000001,2679,4,8,49,9.67898469578201,5.40011917407747,5,2677,0,2677,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20087","rkbfbwq",2021,3,2955,18.3,24.6,29.6,24.5404737732657,2.62328896659785,4.4,2949,33.15,49.55,52.09,49.2670871481858,2.10031805101067,2.18,2949,20.8,32.4,34.2,32.2093591047813,1.49805410743015,1.6,2953,38.5,88.7,140.2,89.9035557060616,20.4932778047986,32,2949,2.6,6.2,9.3,6.25028823329942,1.4278477050655,2.1,2943,0.04,0.67,1.39,0.681855249745158,0.319926949479928,0.52,2943,0.01,0.62,1.34,0.621885830784913,0.32775861276098,0.53,2955,7.4,8,8.2,7.9356345177665,0.150667309700273,0.2,2954,4,8,40,8.15538253215978,2.86622846859453,3,2949,0,2949,596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20088","rkbfbwq",2021,4,2867,17.2,26.5,30.5,25.9685734216952,2.44334823877885,3,2863,48.7,52.46,54.29,52.4134928396787,1.01121206990205,1.59,2863,31.7,34.5,35.8,34.4916870415648,0.75415044264589,1.3,2641,18.9,80.6,131.2,83.200795153351,19.857859755383,30,2641,1.3,5.4,8.7,5.53494888299886,1.31185506782456,2,2852,0.06,0.715,1.5,0.715441795231417,0.328892758552928,0.5325,2852,0.01,0.685,1.47,0.684831697054698,0.337331856196084,0.55,2865,7.3,7.9,8.1,7.84003490401396,0.153290259994617,0.2,2863,1,6,57,7.04051694027244,5.11152012884407,2,2641,11,2641,984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20089","rkbfbwq",2021,5,2975,23.5,28,32.2,27.9276638655462,1.97802599592965,3.2,2973,38.06,55.85,58.63,55.9907669021191,1.80781217940278,2.14,2973,24.1,37,39.1,37.1054490413724,1.35176617003165,1.7,2975,24.3,75.9,153.6,78.489243697479,24.6924328355954,38.5,2973,1.5,4.9,9.3,5.0020517995291,1.5382207175115,2.4,2919,0,0.66,1.47,0.656947584789311,0.314060880721142,0.49,2917,-0.05,0.61,1.41,0.606698663009942,0.314701890490325,0.5,2975,7.4,7.9,8.2,7.87364705882353,0.161422236188724,0.2,2971,1,7,30,7.37798720969371,2.42604556677987,3,2973,20,2973,1525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20090","rkbfbwq",2021,6,2879,25.5,28.9,32.6,28.9941299062174,1.4130571979538,2.1,2879,30.32,47.16,58.72,50.075977770059,6.19801335671687,11.84,2879,18.8,30.6,39.2,32.7351858284126,4.53511837837785,8.7,2879,11.9,65.5,149.9,69.3598124348732,24.8817559492291,37.1,2879,0.8,4.2,9.6,4.43327544286211,1.51320711249784,2.2,2836,0,0.68,1.44,0.681671368124118,0.312378189432035,0.48,2836,-0.03,0.64,1.4,0.637066290550071,0.311521380016184,0.49,2879,7.2,7.8,8.2,7.79513720041681,0.181752644843253,0.2,2873,3,5,45,5.45631743821789,2.0402263650503,2,2879,79,2879,1880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20091","rkbfbwq",2021,7,2975,27,30.5,35.2,30.5847731092437,1.65920636973021,2.2,2975,27.57,38.47,43.46,38.2655226890756,1.88684359088279,1.94,2975,16.9,24.3,27.9,24.1703529411765,1.31358904661745,1.3,2975,15,67.2,178.5,70.8210420168067,25.9105899082076,34.2,2975,1,4.4,11.4,4.62850420168067,1.6317073918677,2.1,2931,0.03,0.72,1.42,0.716322074377346,0.317314215328839,0.5,2931,0.01,0.67,1.42,0.665462299556465,0.318448697431152,0.51,1952,7.3,7.9,8.3,7.84395491803279,0.189537552667641,0.3,2974,3,7,50,7.09314055144586,2.63340337633622,3,2975,90,2975,1864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20092","rkbfbwq",2021,8,2975,27.4,30.7,35.7,30.8796974789916,1.38181261226111,1.6,2975,24.2,34.92,39.18,34.7339495798319,1.94241491107443,2.03,2975,14.6,21.8,24.7,21.7041680672269,1.33081631459913,1.4,2975,10.8,66.1,142.4,65.3898151260504,22.6377008876547,29.35,2975,0.7,4.4,9,4.31606722689076,1.44520774139512,1.9,2964,0.02,0.76,1.41,0.741720647773279,0.320964851042252,0.51,2964,0.01,0.72,1.35,0.700904183535762,0.322561872497312,0.5125,1982,7.4,7.9,8.1,7.83491422805247,0.144185532048397,0.100000000000001,2970,2,6,69,6.81986531986532,3.48478035964642,3,2975,145,2975,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20093","rkbfbwq",2021,9,2880,28.2,31.05,34.8,31.0671527777778,1.13446323265737,1.6,2879,14,30.54,37.77,30.2178951024661,4.10729668363104,6.03,2879,8,18.8,23.8,18.6261201806183,2.76994038881986,4.1,2879,9.5,56.8,133,59.2238624522404,20.2558289609926,26.35,2879,0.7,3.8,8.9,3.9574505036471,1.29479603180073,1.75,2872,0.06,0.76,1.45,0.754623955431755,0.322965509399817,0.53,2872,0.01,0.74,1.44,0.725104456824513,0.326616318739052,0.53,2880,7.3,7.8,8.1,7.7784375,0.139431397239995,0.2,2873,2,5,19,5.58266620257571,1.77989945031568,2,2879,119,2879,2254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20094","rkbfbwq",2021,10,2975,24.6,29.1,32.5,28.9708235294118,1.46189523817835,2.1,2975,14.15,29.17,34.56,28.6158117647059,3.23480504670337,4.035,2975,8.2,17.9,21.7,17.5795966386555,2.16895869356244,2.7,2975,21.3,65.6,124.9,66.3494117647059,18.0551840004669,27.45,2975,1.5,4.6,8.7,4.63852100840336,1.26296444278454,2,2975,0.1,0.84,1.49,0.822346218487395,0.322820259230514,0.53,2975,0.1,0.82,1.47,0.80436974789916,0.327346833373833,0.54,2975,7.4,7.8,8.1,7.82648739495798,0.129782800912448,0.2,2970,3,6,85,7.02929292929293,4.76912051077861,2,2975,12,2975,1787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20095","rkbfbwq",2021,11,2880,20.3,24,26.7,23.8222569444444,1.27867095841316,2.1,2880,6.09,34.14,40.07,33.1800972222222,4.72633073467554,4.4825,2880,3.3,21.4,25.6,20.8077083333333,3.1793647401791,3.1,2880,27.5,80.3,140.2,80.7982986111111,17.1878639792911,22,2880,2.1,6,10.5,6.05513888888889,1.25476569046974,1.6,2880,0.1,0.87,1.65,0.858131944444444,0.3301674451041,0.54,2880,0.04,0.82,1.68,0.803861111111111,0.334360117079135,0.54,2880,7.3,7.9,8.2,7.87975694444444,0.14526189337277,0.2,2875,2,4,31,4.63026086956522,1.63724560612954,1,2880,0,2880,543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20096","rkbfbwq",2021,12,2976,20.3,24.7,28.4,24.3642137096774,1.76683344533561,2.6,2976,23.66,42.765,46.06,41.8638844086022,2.93140647094439,2.7725,2976,14.4,27.5,29.9,26.8703965053763,2.0609911894685,2,2976,35.2,86.6,149.4,87.4614247311828,18.3037068529217,19.025,2976,2.5,6.2,10.8,6.27143817204301,1.28142675795691,1.3,2975,0.07,0.79,1.56,0.79133781512605,0.331276228102648,0.51,2975,0.01,0.73,1.49,0.726954621848739,0.335528474780733,0.52,2976,7.3,7.9,8.2,7.90695564516129,0.135107822668684,0.0999999999999996,2973,2,4,305,5.59300369996636,11.955749706117,2,2976,0,2976,409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20097","rkbfbwq",2022,1,2967,14,21.6,26.2,21.4801145938659,2.6456829274771,3.6,2964,27.68,46.13,49.8,45.6167442645074,2.30978993819936,1.94,2964,17.1,30,32.6,29.5994601889339,1.65567567558618,1.4,2964,37.6,88.6,136.7,88.2732118758435,14.5967161321895,18.2,2964,2.9,6.6,9.5,6.5721322537112,1.09725490078599,1.4,2964,0.1,0.77,1.6,0.772317813765182,0.327749449828349,0.51,2964,0.02,0.71,1.54,0.710836707152497,0.335830142933228,0.53,2967,7.3,7.9,8.1,7.91344792719919,0.144945670414117,0.0999999999999996,2962,2,5,91,6.16576637407157,5.70120615968424,2,2964,0,2964,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20098","rkbfbwq",2022,2,2666,14.7,23.2,27.6,22.7308702175544,2.76814155123804,4.3,2666,30.59,49.83,52.39,49.3948049512378,2.26458226031294,2.33000000000001,2666,19,32.7,34.5,32.332895723931,1.6267931419924,1.7,2666,27.8,89.8,121.5,87.1733683420855,17.1251781234739,23.675,2666,2,6.4,9.3,6.25618904726182,1.27774174630536,1.8,2666,0.07,0.68,1.6,0.698822205551388,0.33124932750142,0.49,2666,0.01,0.6,1.51,0.618053263315829,0.334957641429776,0.5,2666,7.4,7.9,8.1,7.88525881470368,0.161269205459657,0.2,2664,2,6,109,6.10660660660661,3.13614733375723,2,2666,0,2666,413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20099","rkbfbwq",2022,3,2934,19.4,25.3,29.6,25.2796523517382,1.94080970914331,3,2931,41.21,53.64,55.64,53.7115591948141,1.18271143539448,1.575,2931,26.4,35.4,36.9,35.4742749914705,0.875428775364469,1.1,2931,27.7,85.1,135.9,86.625759126578,16.4943718313625,23.25,2931,1.9,5.7,8.9,5.82927328556807,1.10579737451336,1.6,2931,0.01,0.64,1.33,0.647447969976117,0.322692232210217,0.51,2931,-0.06,0.59,1.31,0.589686113954282,0.329566843253838,0.53,2934,7.4,7.9,8.2,7.92770961145194,0.116397230364829,0.0999999999999996,2929,3,9,72,10.3318538750427,6.8032818651817,4,2931,1,2931,637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20100","rkbfbwq",2022,4,2877,20.9,26.6,29.6,26.2774070212026,1.85197066940976,2.6,2877,52.08,55.62,56.92,55.5930517900591,0.804190953355433,1.23,2877,34.2,36.9,37.8,36.851929092805,0.616092094771748,1,2877,20.3,84.4,130,83.9465067778936,18.2859849411733,26.1,2877,1.4,5.5,8.2,5.50563086548488,1.16975217885547,1.6,2877,0.05,0.76,1.43,0.763298574904414,0.329149342203404,0.53,2877,-0.02,0.71,1.4,0.718873826903024,0.335853360195558,0.52,2877,7.3,7.9,8.1,7.86680570038234,0.148567504297811,0.2,2874,4,9,48,9.52922755741127,4.04551398365975,3,2877,9,2877,921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20101","rkbfbwq",2022,5,2975,25.1,28.8,32,28.6825546218487,1.430511567216,1.9,2972,51.58,54.21,56.35,54.3489131897712,0.928350290061828,1.58,2972,33.8,35.7,37.3,35.8547779273217,0.692077140623468,1.125,2975,23.5,78.5,137.5,79.140974789916,19.6620190981113,30.25,2972,1.5,5,8.5,5.01517496635262,1.20447466087495,1.9,2972,0.06,0.82,1.54,0.808317631224765,0.334226823012725,0.51,2972,0.02,0.785,1.53,0.775400403768506,0.336326214597101,0.51,2975,7.4,7.9,8.1,7.84944537815126,0.157075432893494,0.2,2975,4,7,33,7.58991596638655,2.15065538555611,2,2972,8,2972,1428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20102","rkbfbwq",2022,6,2877,25.4,30.3,33.3,30.0904414320473,1.38452694473702,1.3,2877,19.64,38.65,55.4,39.8262495655196,5.71649112692188,3.4,2877,11.6,24.4,36.6,25.3239137990963,4.10735435300658,2.4,2877,5.1,69.5,129.9,70.245498783455,23.7254994349654,32.6,2877,0.4,4.6,8.3,4.60198123044838,1.5069356008376,2.1,2877,0.03,0.83,1.52,0.814125825512687,0.332535945776344,0.53,2877,-0.03,0.8,1.56,0.787396593673966,0.337070027188721,0.54,2877,7.2,7.9,8.2,7.84268335071255,0.185457450942388,0.2,2879,3,7,27,7.07398402222994,2.37203722541863,3,2877,139,2877,1692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20103","rkbfbwq",2022,7,2976,27.6,31.1,34.9,31.0525201612903,1.13050611091682,1.5,2976,11.86,29.795,38.69,29.3671807795699,4.26440499151728,5.06,2976,6.7,18.3,24.4,18.051814516129,2.86582237462392,3.4,2976,10.7,58,136,61.7421034946237,25.1261346041378,37,2976,0.8,3.9,8.8,4.13924731182796,1.63720153879974,2.5,2976,0.03,0.8,1.54,0.799304435483871,0.327205976903687,0.51,2976,-0.02,0.74,1.47,0.743353494623656,0.326927706203653,0.5,2976,7.3,7.8,8.2,7.80803091397849,0.168391362037103,0.2,2975,2,5,24,5.79193277310924,2.02541073126274,3,2976,246,2976,2073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20104","rkbfbwq",2022,8,2976,29.1,31.3,36.2,31.495497311828,1.22592714548752,1.7,2976,19.39,32.01,37.02,31.689751344086,2.73247769584996,3.74,2976,11.5,19.8,23.3,19.6032930107527,1.84935761988229,2.5,2976,13.3,56.7,130.2,60.0134744623656,22.1873150955888,31.9,2976,0.9,3.8,8.3,3.96700268817204,1.41710554382717,2.1,2976,0.07,0.86,1.56,0.853299731182796,0.328700827751671,0.53,2975,0,0.81,1.55,0.811489075630252,0.331428864054363,0.53,2976,7.4,7.8,8.2,7.84055779569892,0.131206007829166,0.100000000000001,2966,3,7,30,7.00134861766689,2.35356961179138,3,2976,147,2976,2221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20105","rkbfbwq",2022,9,2880,24.6,30.9,35.4,30.5717708333333,2.05046737433092,1.7,2880,6.08,29.895,40.49,29.4573298611111,4.42452882857107,5.18250000000001,2880,3.3,18.4,25.8,18.1251388888889,2.94286569065517,3.5,2880,13.6,55.9,123.6,55.9162152777778,18.3863765952504,25.3,2880,1,3.8,7.8,3.78381944444444,1.20974766014221,1.7,2880,0.11,0.93,2.96,0.930899305555556,0.3942453234476,0.55,2880,0.11,0.92,3.14,0.925711805555556,0.410695130274001,0.55,2880,7.3,7.8,8.1,7.73944444444444,0.163899925319274,0.0999999999999996,2877,2,6,288,8.44873131734446,12.6352445438681,3,2880,156,2880,2388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
