"","station","year","month","po4f","nh4f","no2f","no3f","no23f","chla_n","po4f_cens","nh4f_cens","no2f_cens","no3f_cens","no23f_cens","chla_n_cens"
"9741","grblrnut",2010,5,0.009,0.058,NA,NA,0.076,4.24,0,0,NA,NA,0,0
"9742","grblrnut",2010,6,0.026,0.056,NA,NA,0.152,NA,0,0,NA,NA,0,NA
"9743","grblrnut",2010,7,NA,NA,NA,NA,0.136666666666667,NA,NA,NA,NA,NA,0,NA
"9744","grblrnut",2010,8,0.009,0.031,NA,NA,0.108,NA,0,0,NA,NA,0,NA
"9745","grblrnut",2010,9,0.091,0.342,NA,NA,0.143,NA,0,0,NA,NA,0,NA
"9746","grblrnut",2010,10,0.006,0.023,NA,NA,0.041,4.62,0,0,NA,NA,0,0
"9747","grblrnut",2010,11,0.03,0.079,NA,NA,0.169,1.91,0,0,NA,NA,0,0
"9748","grblrnut",2010,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9749","grblrnut",2011,4,0.005,0.009,NA,NA,0.036,1.2,1,0,NA,NA,0,0
"9750","grblrnut",2011,5,0.005,0.012,NA,NA,0.022,0.27,1,0,NA,NA,0,0
"9751","grblrnut",2011,6,0.011,0.078,NA,NA,0.108,2.94,0,0,NA,NA,0,0
"9752","grblrnut",2011,7,0.017,0.042,NA,NA,0.135,12.32,0,0,NA,NA,0,0
"9753","grblrnut",2011,8,0.021,0.027,NA,NA,0.052,5.58,0,0,NA,NA,0,0
"9754","grblrnut",2011,9,0.005,0.014,NA,NA,0.114,NA,1,0,NA,NA,0,NA
"9755","grblrnut",2011,10,0.005,0.005,NA,NA,0.048,0.51,1,1,NA,NA,0,0
"9756","grblrnut",2011,11,0.005,0.005,NA,NA,0.067,0.4,1,1,NA,NA,0,0
"9757","grblrnut",2011,12,0.005,0.039,NA,NA,0.076,0.5,1,0,NA,NA,0,0
"9758","grblrnut",2012,4,0.009,0.067,NA,NA,0.163,2.41,0,0,NA,NA,0,0
"9759","grblrnut",2012,5,0.008,0.077,NA,NA,0.146,8.28,0,0,NA,NA,0,0
"9760","grblrnut",2012,6,0.0126666666666667,0.0596666666666667,NA,NA,0.157333333333333,4.61666666666667,0,0,NA,NA,0,0
"9761","grblrnut",2012,7,0.043,0.022,NA,NA,0.08,21.02,0,0,NA,NA,0,0
"9762","grblrnut",2012,8,0.045,0.013,NA,NA,0.125,4.51,0,0,NA,NA,0,0
"9763","grblrnut",2012,9,0.023,0.047,NA,NA,0.099,19.64,0,0,NA,NA,0,0
"9764","grblrnut",2012,10,0.017,0.057,NA,NA,0.073,1.76,0,0,NA,NA,0,0
"9765","grblrnut",2012,11,0.005,0.036,NA,NA,0.094,1.14,1,0,NA,NA,0,0
"9766","grblrnut",2013,4,0.005,0.042,NA,NA,0.071,1.45,1,0,NA,NA,0,0
"9767","grblrnut",2013,5,0.012,0.091,NA,NA,0.157,2.07,0,0,NA,NA,0,0
"9768","grblrnut",2013,6,0.005,0.035,NA,NA,0.085,0.99,1,0,NA,NA,0,0
"9769","grblrnut",2013,7,0.013,0.103,NA,NA,0.152,1.38,0,0,NA,NA,0,0
"9770","grblrnut",2013,8,0.013,0.043,NA,NA,0.119,2.38,0,0,NA,NA,0,0
"9771","grblrnut",2013,9,0.016,0.054,NA,NA,0.105,0.4,0,0,NA,NA,0,0
"9772","grblrnut",2013,10,0.012,0.069,NA,NA,0.271333333333333,0.98,0,0,NA,NA,0,0
"9773","grblrnut",2013,11,0.00566666666666667,0.0433333333333333,NA,NA,0.313666666666667,1.52333333333333,0,0,NA,NA,0,0
"9774","grblrnut",2013,12,0.006,0.042,NA,NA,0.182,0.89,0,0,NA,NA,0,0
"9775","grblrnut",2014,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9776","grblrnut",2014,5,0.005,0.0426666666666667,NA,NA,0.124333333333333,NA,1,0,NA,NA,0,NA
"9777","grblrnut",2014,6,0.009,0.061,NA,NA,0.184,NA,0,0,NA,NA,0,NA
"9778","grblrnut",2014,7,0.007,0.042,NA,NA,0.165,NA,0,0,NA,NA,0,NA
"9779","grblrnut",2014,8,0.009,0.039,NA,NA,0.072,NA,0,0,NA,NA,0,NA
"9780","grblrnut",2014,9,0.067,0.194,NA,NA,0.187,NA,0,0,NA,NA,0,NA
"9781","grblrnut",2014,10,0.04,0.0366666666666667,NA,NA,0.416666666666667,NA,0,0,NA,NA,0,NA
"9782","grblrnut",2014,11,0.023,0.047,NA,NA,0.136,NA,0,0,NA,NA,0,NA
"9783","grblrnut",2014,12,0.005,0.035,NA,NA,0.128,NA,1,0,NA,NA,0,NA
"9784","grblrnut",2015,4,0.002,0.008,NA,NA,0.0775,NA,0,0,NA,NA,0,NA
"9785","grblrnut",2015,5,0.0105,0.0575,NA,NA,0.1425,NA,0,0,NA,NA,0,NA
"9786","grblrnut",2015,6,0.0055,0.04,NA,NA,0.117,NA,0,0,NA,NA,0,NA
"9787","grblrnut",2015,7,0.006,0.034,NA,NA,0.095,NA,0,0,NA,NA,0,NA
"9788","grblrnut",2015,8,0.049,0.1355,NA,NA,0.1415,NA,0,0,NA,NA,0,NA
"9789","grblrnut",2015,9,0.034,0.0375,NA,NA,0.0665,NA,0,1,NA,NA,0,NA
"9790","grblrnut",2015,10,0.01175,0.04575,NA,NA,0.20025,NA,0,0,NA,NA,0,NA
"9791","grblrnut",2015,11,0.008,0.02,NA,NA,0.081,NA,0,0,NA,NA,0,NA
"9792","grblrnut",2015,12,0.008,0.016,NA,NA,0.093,NA,0,0,NA,NA,0,NA
"9793","grblrnut",2016,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9794","grblrnut",2016,4,0.00566666666666667,0.0133333333333333,NA,NA,0.148,NA,0,0,NA,NA,0,NA
"9795","grblrnut",2016,5,0.008,0.039,NA,NA,0.144,NA,0,0,NA,NA,0,NA
"9796","grblrnut",2016,6,0.0446666666666667,0.189333333333333,NA,NA,0.205666666666667,NA,0,0,NA,NA,0,NA
"9797","grblrnut",2016,7,0.029,0.074,NA,NA,0.164,NA,0,0,NA,NA,0,NA
"9798","grblrnut",2016,8,0.064,0.016,NA,NA,0.073,NA,0,0,NA,NA,0,NA
"9799","grblrnut",2016,9,0.115,0.279,NA,NA,0.2,NA,0,0,NA,NA,0,NA
"9800","grblrnut",2016,10,0.151333333333333,0.454333333333333,NA,NA,0.219,6.69,0,0,NA,NA,0,0
"9801","grblrnut",2016,11,NA,0.051,NA,NA,NA,0.92,NA,0,NA,NA,NA,0
"9802","grblrnut",2016,12,0.011,0.041,NA,NA,0.144,2.15,0,0,NA,NA,0,0
"9803","grblrnut",2017,4,0.0035,0.027,NA,NA,0.0916666666666667,NA,1,0,NA,NA,0,NA
"9804","grblrnut",2017,5,0.0035,0.016,NA,NA,0.04,1.95,1,0,NA,NA,0,0
"9805","grblrnut",2017,6,0.005,0.026,NA,NA,0.052,NA,0,0,NA,NA,0,NA
"9806","grblrnut",2017,7,0.015,0.064,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"9807","grblrnut",2017,8,0.023,0.023,NA,NA,0.21,NA,0,0,NA,NA,0,NA
"9808","grblrnut",2017,9,0.011,0.022,NA,NA,0.219333333333333,3.11,0,0,NA,NA,0,0
"9809","grblrnut",2017,10,0.023,0.034,NA,NA,0.323,2.62,0,0,NA,NA,0,0
"9810","grblrnut",2017,11,0.009,0.017,NA,NA,0.074,5.55,0,0,NA,NA,0,0
"9811","grblrnut",2017,12,0.008,0.027,NA,NA,0.292,NA,0,0,NA,NA,0,NA
"9812","grblrnut",2018,4,0.0035,0.009,NA,NA,0.094,NA,1,0,NA,NA,0,NA
"9813","grblrnut",2018,5,0.00666666666666667,0.0333333333333333,NA,NA,0.192333333333333,NA,0,0,NA,NA,0,NA
"9814","grblrnut",2018,6,0.051,0.103,NA,NA,0.067,NA,0,0,NA,NA,0,NA
"9815","grblrnut",2018,7,0.022,0.035,NA,NA,0.078,NA,0,0,NA,NA,0,NA
"9816","grblrnut",2018,8,0.013,0.051,NA,NA,0.121,NA,0,0,NA,NA,0,NA
"9817","grblrnut",2018,9,0.019,0.0336666666666667,NA,NA,0.031,NA,0,0,NA,NA,0,NA
"9818","grblrnut",2018,10,0.0035,0.016,NA,NA,0.094,NA,1,0,NA,NA,0,NA
"9819","grblrnut",2018,11,0.009,0.011,NA,NA,0.05,0.43,0,0,NA,NA,0,0
"9820","grblrnut",2018,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9821","grblrnut",2019,4,0.005,0.021,NA,NA,0.104,1.83,0,0,NA,NA,0,0
"9822","grblrnut",2019,5,0.0126666666666667,0.047,NA,NA,0.088,2.51,0,0,NA,NA,0,0
"9823","grblrnut",2019,6,0.0126666666666667,0.0576666666666667,NA,NA,NA,1.06333333333333,0,0,NA,NA,NA,0
"9824","grblrnut",2019,7,0.018,0.031,NA,NA,NA,7.8,0,0,NA,NA,NA,0
"9825","grblrnut",2019,8,NA,0.036,NA,NA,0.075,11.69,NA,0,NA,NA,0,0
"9826","grblrnut",2019,9,NA,NA,NA,NA,NA,15.92,NA,NA,NA,NA,NA,0
"9827","grblrnut",2019,10,0.081,NA,NA,NA,0.171,3.04,0,NA,NA,NA,0,0
"9828","grblrnut",2019,11,NA,0.027,NA,NA,NA,0.8,NA,0,NA,NA,NA,0
"9829","grblrnut",2019,12,0.005,NA,NA,NA,NA,0.91,0,NA,NA,NA,NA,0
"9830","grblrnut",2020,5,0.005,NA,NA,NA,NA,2,0,NA,NA,NA,NA,0
"9831","grblrnut",2020,6,NA,0.0563333333333333,NA,NA,NA,3.73333333333333,NA,0,NA,NA,NA,0
"9832","grblrnut",2020,7,NA,NA,NA,NA,NA,30.9,NA,NA,NA,NA,NA,0
"9833","grblrnut",2020,8,NA,0.131,NA,NA,NA,5.7,NA,0,NA,NA,NA,0
"9834","grblrnut",2020,9,0.0476666666666667,0.095,NA,NA,NA,8.7,0,0,NA,NA,NA,0
"9835","grblrnut",2020,10,0.023,0.092,NA,NA,0.098,10.8,0,0,NA,NA,0,0
"9836","grblrnut",2020,11,0.013,0.033,NA,NA,0.09,1.8,0,0,NA,NA,0,0
"9837","grblrnut",2020,12,0.01,0.01,NA,NA,0.118,2.2,0,0,NA,NA,0,0
"9838","grblrnut",2021,4,0.01,0.034,NA,NA,0.121,1.87,0,0,NA,NA,0,0
"9839","grblrnut",2021,5,0.022,0.02,NA,NA,0.092,2.07,0,0,NA,NA,0,0
"9840","grblrnut",2021,6,0.015,0.054,NA,NA,0.11,2.74,0,0,NA,NA,0,0
"9841","grblrnut",2021,7,0.008,0.015,NA,NA,0.052,1.9,0,0,NA,NA,0,0
"9842","grblrnut",2021,8,0.018,0.041,NA,NA,0.165,1.58,0,0,NA,NA,0,0
"9843","grblrnut",2021,9,0.0153333333333333,0.0586666666666667,NA,NA,0.120666666666667,1.85333333333333,0,0,NA,NA,0,0
"9844","grblrnut",2021,10,0.016,0.026,NA,NA,0.214,1.81,0,0,NA,NA,0,0
"9845","grblrnut",2021,11,0.00933333333333333,0.0176666666666667,NA,NA,0.0936666666666667,0.816666666666667,0,0,NA,NA,0,1
"9846","grblrnut",2021,12,0.014,0.041,NA,NA,0.166,0.64,0,0,NA,NA,0,0
"9847","grblrnut",2022,4,0.006,0.012,NA,NA,0.096,1.32,0,0,NA,NA,0,0
"9848","grblrnut",2022,5,0.008,0.052,NA,NA,0.148,2.99,0,0,NA,NA,0,0
"9849","grblrnut",2022,6,0.0126666666666667,0.0446666666666667,NA,NA,0.176666666666667,3.56333333333333,0,0,NA,NA,0,0
"9850","grblrnut",2022,7,0.056,0.081,NA,NA,0.03,11.1,0,0,NA,NA,0,0
"9851","grblrnut",2022,8,0.04,0.325,NA,NA,0.01,25.7,0,0,NA,NA,1,0
"9852","grblrnut",2022,9,0.074,0.083,NA,NA,0.093,11.13,0,0,NA,NA,0,0
"9853","grblrnut",2022,10,0.028,0.054,NA,NA,0.072,3.66,0,0,NA,NA,0,0
"9854","grblrnut",2022,11,0.01,0.106,NA,NA,0.082,NA,0,0,NA,NA,0,NA
"9855","grblrnut",2022,12,0.00933333333333333,0.0273333333333333,NA,NA,0.148333333333333,1.22333333333333,1,0,NA,NA,0,0
"9856","grbornut",2004,5,0.0124,0.0693,0.005,0.109,0.114,6.81,0,0,0,0,0,0
"9857","grbornut",2004,6,0.0294,0.1176,0.0091,0.1159,0.125,7.56,0,0,0,0,0,0
"9858","grbornut",2004,7,NA,0.0412,0.005,NA,0.0697,4.24,NA,0,1,NA,0,0
"9859","grbornut",2004,8,0.0707,0.1122,0.005,NA,0.1866,3.46,0,0,1,NA,0,0
"9860","grbornut",2004,9,0.0547,0.1169,0.005,NA,0.2517,6.39,0,0,1,NA,0,0
"9861","grbornut",2004,10,0.0079,NA,0.005,NA,0.1066,2.81,0,NA,1,NA,0,0
"9862","grbornut",2004,11,0.0134,0.0539,0.005,NA,0.3076,1.13,0,0,1,NA,0,0
"9863","grbornut",2004,12,0.0106,0.0392,0.005,NA,0.3011,1.44,0,0,1,NA,0,0
"9864","grbornut",2005,4,0.0176,0.005,0.003,NA,0.0757,6.42,0,1,1,NA,0,0
"9865","grbornut",2005,5,0.0075,0.0426,0.003,NA,0.2216,8.81,0,0,1,NA,0,0
"9866","grbornut",2005,6,0.0154,0.0636,0.0071,0.2534,0.2605,3.47,0,0,0,0,0,0
"9867","grbornut",2005,7,0.0667,0.0705,0.0036,0.0552,0.0588,11.2,0,0,0,0,0,0
"9868","grbornut",2005,8,0.0875,0.0722,0.0041,0.0626,0.0667,3.97,0,0,0,0,0,0
"9869","grbornut",2005,9,0.1019,0.1745,0.0159,0.1705,0.1864,3.11,0,0,0,0,0,0
"9870","grbornut",2005,10,0.0206,0.0334,0.003,NA,0.343,0.44,0,0,1,NA,0,0
"9871","grbornut",2005,11,0.0192,0.0278,0.0047,0.2903,0.295,0.06,0,0,0,0,0,1
"9872","grbornut",2006,4,0.00815,0.05695,0.00425,0.1131,0.11735,4.322,0,0,0,0,0,0
"9873","grbornut",2006,5,0.00605,0.0206,0.003,NA,0.0521,5.662,1,0,1,NA,0,0
"9874","grbornut",2006,6,0.0382,0.05395,0.00535,0.17335,0.1787,1.588,0,0,0,0,0,0
"9875","grbornut",2006,7,0.0436,0.0413,0.004,0.14065,0.14465,8.1845,0,0,0,0,0,0
"9876","grbornut",2006,8,0.06015,0.0788,0.00455,0.112,0.11475,5.3895,0,0,1,0,0,0
"9877","grbornut",2006,9,0.1156,0.09795,0.0045,0.09415,0.09865,4.9835,0,0,0,0,0,0
"9878","grbornut",2006,10,0.03255,0.0744,0.00515,0.16625,0.1714,0.977,0,0,0,0,0,0
"9879","grbornut",2006,11,0.0085,0.02815,0.0033,0.2739,0.26075,0.522,0,0,1,0,0,0
"9880","grbornut",2006,12,0.0107,0.04515,0.003,NA,0.3218,1.1325,0,0,1,NA,0,0
"9881","grbornut",2007,4,0.0126,0.0628,0.0033,0.1257,0.15015,1.84,1,0,1,0,0,0
"9882","grbornut",2007,5,0.0112,0.06245,0.0031,0.1149,0.14715,2.64,0,0,1,0,0,0
"9883","grbornut",2007,6,0.02805,0.0182,0.0069,0.08695,0.09385,4.435,0,0,0,0,0,0
"9884","grbornut",2007,7,0.03095,0.00635,0.00635,0.0871,0.09345,18.67,0,1,0,0,0,0
"9885","grbornut",2007,8,0.0336,0.2018,0.0068,0.1082,0.1095,8.145,0,0,0,0,0,0
"9886","grbornut",2007,9,NA,0.2293,NA,0.1386,0.15505,6.705,NA,0,NA,0,0,0
"9887","grbornut",2007,10,0.05345,0.1554,0.00605,0.1866,0.1871,5.955,0,0,0,0,0,0
"9888","grbornut",2007,11,0.03305,0.0411,0.0031,0.3726,0.3655,1.8,0,0,1,0,0,0
"9889","grbornut",2008,4,0.0222,0.04,0.0035,0.1225,0.1265,1.27,0,0,0,0,0,1
"9890","grbornut",2008,5,0.0092,0.0455,0.003,0.047,0.101,1.63,0,0,1,0,0,0
"9891","grbornut",2008,6,0.01365,0.06,0.004,0.0655,0.069,5.45,0,0,0,0,0,0
"9892","grbornut",2008,7,0.0452,0.0575,0.006,0.1015,0.1075,3.68,0,0,0,0,0,0
"9893","grbornut",2008,8,0.0481,0.039,0.004,0.0775,0.0815,6.88,0,0,0,0,0,0
"9894","grbornut",2008,9,0.0734,0.066,0.004,0.0985,0.079,2.81,0,0,0,0,0,0
"9895","grbornut",2008,10,0.07295,0.057,0.0055,0.1725,0.1775,2.795,0,0,0,0,0,0
"9896","grbornut",2008,11,0.0278,0.173,0.0055,0.306,0.311,4.865,0,0,0,0,0,0
"9897","grbornut",2009,4,0.0305,0.052,NA,NA,0.08,NA,0,0,NA,NA,0,NA
"9898","grbornut",2009,5,0.0365,0.0715,NA,NA,0.1455,NA,0,0,NA,NA,0,NA
"9899","grbornut",2009,6,0.021,0.071,NA,NA,0.147,NA,0,0,NA,NA,0,NA
"9900","grbornut",2009,7,0.045,0.012,NA,NA,0.113,NA,0,0,NA,NA,0,NA
"9901","grbornut",2009,8,0.053,0.044,NA,NA,0.123,NA,0,0,NA,NA,0,NA
"9902","grbornut",2009,9,0.110666666666667,0.048,NA,NA,0.11,NA,0,0,NA,NA,0,NA
"9903","grbornut",2009,10,0.103,0.005,NA,NA,0.146,NA,0,0,NA,NA,0,NA
"9904","grbornut",2009,11,0.024,0.084,NA,NA,0.182,NA,0,0,NA,NA,0,NA
"9905","grbornut",2009,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9906","grbornut",2010,4,0.012,0.022,NA,NA,0.145,NA,0,0,NA,NA,0,NA
"9907","grbornut",2010,5,0.038,0.024,NA,NA,0.072,6.31,0,0,NA,NA,0,0
"9908","grbornut",2010,6,0.037,0.012,NA,NA,0.057,NA,0,0,NA,NA,0,NA
"9909","grbornut",2010,7,0.029,0.013,NA,NA,0.028,NA,0,0,NA,NA,0,NA
"9910","grbornut",2010,8,0.082,0.075,NA,NA,0.124,NA,0,0,NA,NA,0,NA
"9911","grbornut",2010,9,0.107666666666667,NA,NA,NA,0.106666666666667,NA,0,NA,NA,NA,0,NA
"9912","grbornut",2010,10,0.088,0.037,NA,NA,0.162,2.93,0,0,NA,NA,0,0
"9913","grbornut",2010,11,0.08,0.043,NA,NA,0.202,5.61,0,0,NA,NA,0,0
"9914","grbornut",2010,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9915","grbornut",2011,4,0.005,0.031,NA,NA,0.088,0.66,1,0,NA,NA,0,0
"9916","grbornut",2011,5,0.014,0.082,NA,NA,0.144,1.12,0,0,NA,NA,0,0
"9917","grbornut",2011,6,0.028,0.047,NA,NA,0.088,5.28,0,0,NA,NA,0,0
"9918","grbornut",2011,7,0.065,0.071,NA,NA,0.042,NA,0,0,NA,NA,0,NA
"9919","grbornut",2011,8,0.077,0.005,NA,NA,0.008,NA,0,1,NA,NA,0,NA
"9920","grbornut",2011,9,0.071,0.033,NA,NA,0.073,6.48,0,0,NA,NA,0,0
"9921","grbornut",2011,10,0.025,0.045,NA,NA,0.158,1.53,0,0,NA,NA,0,0
"9922","grbornut",2011,11,0.034,0.054,NA,NA,0.215,NA,0,0,NA,NA,0,NA
"9923","grbornut",2011,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9924","grbornut",2012,3,0.013,0.0603333333333333,NA,NA,0.0613333333333333,2.24,0,0,NA,NA,0,0
"9925","grbornut",2012,4,0.031,0.091,NA,NA,0.059,1.33,0,0,NA,NA,0,0
"9926","grbornut",2012,5,0.026,0.013,NA,NA,0.034,9.49,0,0,NA,NA,0,0
"9927","grbornut",2012,6,0.043,0.065,NA,NA,0.098,3.49,0,0,NA,NA,0,0
"9928","grbornut",2012,7,0.062,0.052,NA,NA,0.005,3.92,0,0,NA,NA,1,0
"9929","grbornut",2012,8,0.124333333333333,0.0236666666666667,NA,NA,0.00633333333333333,3.39,0,0,NA,NA,1,0
"9930","grbornut",2012,9,0.088,0.034,NA,NA,0.038,2.44,0,0,NA,NA,0,0
"9931","grbornut",2012,10,0.081,0.024,NA,NA,0.106,6.68,0,0,NA,NA,0,0
"9932","grbornut",2012,11,0.042,0.0623333333333333,NA,NA,0.12,1.71333333333333,0,0,NA,NA,0,0
"9933","grbornut",2013,4,0.009,0.026,NA,NA,0.09,5.11,0,0,NA,NA,0,0
"9934","grbornut",2013,5,0.022,0.064,NA,NA,0.116,6.01,0,0,NA,NA,0,0
"9935","grbornut",2013,6,0.02,0.071,NA,NA,0.214,6.37,0,0,NA,NA,0,0
"9936","grbornut",2013,7,0.039,0.126,NA,NA,0.214,11.75,0,0,NA,NA,0,0
"9937","grbornut",2013,8,0.0646666666666667,0.029,NA,NA,0.0553333333333333,4.16666666666667,0,0,NA,NA,0,0
"9938","grbornut",2013,9,0.096,0.048,NA,NA,0.08,8.27,0,0,NA,NA,0,0
"9939","grbornut",2013,10,0.056,0.096,NA,NA,0.17,2.76,0,0,NA,NA,0,0
"9940","grbornut",2013,11,0.077,0.04,NA,NA,0.291,1.23,0,0,NA,NA,0,0
"9941","grbornut",2013,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9942","grbornut",2014,4,0.019,0.059,NA,NA,0.106333333333333,NA,0,0,NA,NA,0,NA
"9943","grbornut",2014,5,0.018,0.047,NA,NA,0.084,NA,0,0,NA,NA,0,NA
"9944","grbornut",2014,6,0.039,0.206,NA,NA,0.186,NA,0,0,NA,NA,0,NA
"9945","grbornut",2014,7,0.042,0.093,NA,NA,0.111,NA,0,0,NA,NA,0,NA
"9946","grbornut",2014,8,0.064,0.125,NA,NA,0.093,NA,0,0,NA,NA,0,NA
"9947","grbornut",2014,9,0.113,0.154,NA,NA,0.097,NA,0,0,NA,NA,0,NA
"9948","grbornut",2014,10,0.09,0.056,NA,NA,0.074,NA,0,0,NA,NA,0,NA
"9949","grbornut",2014,11,0.084,0.1,NA,NA,0.122,NA,0,0,NA,NA,0,NA
"9950","grbornut",2014,12,0.04,0.044,NA,NA,0.235,NA,0,0,NA,NA,0,NA
"9951","grbornut",2015,4,0.0105,0.1,NA,NA,0.1065,NA,0,0,NA,NA,0,NA
"9952","grbornut",2015,5,0.0365,0.1455,NA,NA,0.035,NA,0,0,NA,NA,0,NA
"9953","grbornut",2015,6,0.03025,0.08175,NA,NA,0.118,NA,0,0,NA,NA,0,NA
"9954","grbornut",2015,7,0.0675,0.135,NA,NA,0.065,NA,0,0,NA,NA,0,NA
"9955","grbornut",2015,8,0.0495,0.0235,NA,NA,0.021,NA,0,1,NA,NA,0,NA
"9956","grbornut",2015,9,0.07225,0.151,NA,NA,0.08825,NA,0,0,NA,NA,0,NA
"9957","grbornut",2015,10,0.1175,0.1105,NA,NA,0.104,NA,0,0,NA,NA,0,NA
"9958","grbornut",2015,11,0.1485,0.0585,NA,NA,0.153,NA,0,0,NA,NA,0,NA
"9959","grbornut",2015,12,0.0805,0.092,NA,NA,0.2475,NA,0,0,NA,NA,0,NA
"9960","grbornut",2016,3,0.015,0.052,NA,NA,0.125,NA,0,0,NA,NA,0,NA
"9961","grbornut",2016,4,0.002,0.049,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"9962","grbornut",2016,5,0.021,0.048,NA,NA,0.084,NA,0,0,NA,NA,0,NA
"9963","grbornut",2016,6,0.049,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"9964","grbornut",2016,7,0.0523333333333333,0.0276666666666667,NA,NA,0.041,NA,0,0,NA,NA,0,NA
"9965","grbornut",2016,8,0.092,0.029,NA,NA,0.038,NA,0,0,NA,NA,0,NA
"9966","grbornut",2016,9,0.154,0.073,NA,NA,0.051,NA,0,0,NA,NA,0,NA
"9967","grbornut",2016,10,0.145,0.058,NA,NA,0.071,5.2,0,0,NA,NA,0,0
"9968","grbornut",2016,11,NA,0.072,NA,NA,NA,2.52,NA,0,NA,NA,NA,0
"9969","grbornut",2016,12,0.063,0.05,NA,NA,0.389,1.58,0,0,NA,NA,0,0
"9970","grbornut",2017,4,0.008,0.035,NA,NA,0.113,NA,0,0,NA,NA,0,NA
"9971","grbornut",2017,5,0.0136666666666667,0.114666666666667,NA,NA,0.100333333333333,2.77333333333333,0,0,NA,NA,0,0
"9972","grbornut",2017,6,0.015,0.071,NA,NA,0.102,NA,0,0,NA,NA,0,NA
"9973","grbornut",2017,7,0.0373333333333333,0.045,NA,NA,0.043,NA,0,0,NA,NA,0,NA
"9974","grbornut",2017,8,0.065,0.044,NA,NA,0.11,NA,0,0,NA,NA,0,NA
"9975","grbornut",2017,9,0.058,0.019,NA,NA,0.155,NA,0,0,NA,NA,0,NA
"9976","grbornut",2017,10,0.0963333333333333,0.095,NA,NA,0.162666666666667,18.3666666666667,0,0,NA,NA,0,0
"9977","grbornut",2017,11,0.071,0.158,NA,NA,0.12,1.31,0,0,NA,NA,0,0
"9978","grbornut",2017,12,0.024,0.093,NA,NA,0.296,NA,0,0,NA,NA,0,NA
"9979","grbornut",2018,4,0.026,0.158,NA,NA,0.09,NA,0,0,NA,NA,0,NA
"9980","grbornut",2018,5,0.02,0.057,NA,NA,0.088,NA,0,0,NA,NA,0,NA
"9981","grbornut",2018,6,0.0263333333333333,0.044,NA,NA,0.0476666666666667,NA,0,0,NA,NA,0,NA
"9982","grbornut",2018,7,0.062,0.018,NA,NA,0.02,NA,0,0,NA,NA,0,NA
"9983","grbornut",2018,8,0.056,0.206,NA,NA,0.115,NA,0,0,NA,NA,0,NA
"9984","grbornut",2018,9,0.067,0.031,NA,NA,0.104,NA,0,0,NA,NA,0,NA
"9985","grbornut",2018,10,0.06,0.047,NA,NA,0.117,NA,0,0,NA,NA,0,NA
"9986","grbornut",2018,11,0.026,0.028,NA,NA,0.205,0.53,0,0,NA,NA,0,0
"9987","grbornut",2018,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9988","grbornut",2019,4,0.019,0.051,NA,NA,0.156,2.98,0,0,NA,NA,0,0
"9989","grbornut",2019,5,0.027,0.072,NA,NA,0.087,12.42,0,0,NA,NA,0,0
"9990","grbornut",2019,6,0.013,0.057,NA,NA,NA,9.34,0,0,NA,NA,NA,0
"9991","grbornut",2019,7,0.029,NA,NA,NA,NA,11.76,0,NA,NA,NA,NA,0
"9992","grbornut",2019,8,NA,0.005,NA,NA,0.0346666666666667,15.1133333333333,NA,1,NA,NA,0,0
"9993","grbornut",2019,9,NA,NA,NA,NA,NA,19.47,NA,NA,NA,NA,NA,0
"9994","grbornut",2019,10,0.077,NA,NA,NA,0.098,2.04,0,NA,NA,NA,0,0
"9995","grbornut",2019,11,NA,0.0623333333333333,NA,NA,NA,1.41333333333333,NA,0,NA,NA,NA,0
"9996","grbornut",2019,12,0.029,NA,NA,NA,NA,1.25,0,NA,NA,NA,NA,0
"9997","grbornut",2020,5,0.013,NA,NA,NA,NA,8.1,0,NA,NA,NA,NA,0
"9998","grbornut",2020,6,NA,0.071,NA,NA,NA,3.8,NA,0,NA,NA,NA,0
"9999","grbornut",2020,7,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA,0
"10000","grbornut",2020,8,NA,0.059,NA,NA,NA,6.2,NA,0,NA,NA,NA,0
"10001","grbornut",2020,9,0.084,0.055,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"10002","grbornut",2020,10,0.0563333333333333,0.06,NA,NA,0.128666666666667,2.03333333333333,0,0,NA,NA,0,0
"10003","grbornut",2020,11,0.048,0.123,NA,NA,0.108,4.1,0,0,NA,NA,0,0
"10004","grbornut",2020,12,0.022,0.025,NA,NA,0.266,1.6,0,0,NA,NA,0,0
