"","station","year","month","po4f","nh4f","no2f","no3f","no23f","chla_n","po4f_cens","nh4f_cens","no2f_cens","no3f_cens","no23f_cens","chla_n_cens"
"10452","gtmpcnut",2002,7,0.056,0.074,0.0089,0.0056,0.0145,8,0,0,0,0,0,0
"10453","gtmpcnut",2002,8,0.035,0.121,0.012,0.0158,0.0278,7.6,0,0,0,0,0,0
"10454","gtmpcnut",2002,9,0.036,0.07,0.0123,0.0173,0.0296,3,0,0,0,0,0,0
"10455","gtmpcnut",2002,10,0.041,0.078,0.012,0.008,0.02,2.6,0,0,0,0,0,0
"10456","gtmpcnut",2002,11,0.033,0.038,0.005,0.0227,0.0277,2.8,0,0,0,0,0,0
"10457","gtmpcnut",2002,12,0.021,0.083,0.0034,0,0.0034,5.2,0,0,0,0,0,0
"10458","gtmpcnut",2003,1,0.03,0.032,0.0055,0.0052,0.0107,0.01,0,0,0,0,0,1
"10459","gtmpcnut",2003,2,0.038,0.05,0.0083,0.0141,0.0224,3.5,0,0,0,0,0,0
"10460","gtmpcnut",2003,3,0.02,0.035,0.0036,0.0139,0.0175,0.4,0,0,0,0,0,0
"10461","gtmpcnut",2003,4,0.002,0.022,0.0014,NA,0.0014,5.7,0,0,1,NA,1,0
"10462","gtmpcnut",2003,5,0.045,0.046,0.0036,0.0031,0.0067,7.3,0,0,0,0,0,0
"10463","gtmpcnut",2003,6,0.045,0.065,0.0041,0.0011,0.0052,8.6,0,0,0,0,0,0
"10464","gtmpcnut",2003,7,0.085,0.088,0.0028,0.0101,0.0129,8.7,0,0,0,0,0,0
"10465","gtmpcnut",2003,9,0.036,0.129,0.004,0.0049,0.0089,4.7,0,0,0,0,0,0
"10466","gtmpcnut",2003,10,0.034,0.134,0.0049,0.0188,0.0237,3.2,0,0,0,0,0,0
"10467","gtmpcnut",2003,11,0.045,0.048,0.0047,0.0311,0.0358,3.6,0,0,0,0,0,0
"10468","gtmpcnut",2003,12,0.021,0.03,0.0014,NA,0.0032,2.9,0,0,1,NA,0,0
"10469","gtmpcnut",2004,1,0.0295,0.0265,0.0014,NA,0.00235,1.95,0,0,1,NA,1,0
"10470","gtmpcnut",2004,2,0.0315,0.0675,0.00345,0.0892,0.09265,1.75,0,0,0,0,0,0
"10471","gtmpcnut",2004,3,0.0245,0.0245,0.005,0.0087,0.0137,1.6,0,0,0,0,0,0
"10472","gtmpcnut",2004,4,0.0345,0.0775,0.00285,0.0057,0.00855,7.3,0,0,0,0,0,0
"10473","gtmpcnut",2004,5,0.029,0.0595,0.00335,0.02375,0.0271,6.8,0,0,0,0,0,0
"10474","gtmpcnut",2004,6,0.0435,0.0255,0.0014,NA,0.0091,8.5,0,0,1,NA,0,0
"10475","gtmpcnut",2004,7,0.023,0.1145,0.0028,0.0011,0.0027,24.55,0,0,0,0,1,0
"10476","gtmpcnut",2004,8,0.021,0.0675,0.0083,0.00155,0.00985,1.35,0,0,0,0,0,0
"10477","gtmpcnut",2004,9,0.0305,0.051,0.00455,0.00275,0.0073,0.055,0,0,0,0,0,1
"10478","gtmpcnut",2004,10,0.015,0.039,0.005,0.0048,0.0098,4.55,0,0,0,0,0,0
"10479","gtmpcnut",2004,11,0.0115,0.032,0.003,0.0074,0.0104,2.7,0,0,0,0,0,0
"10480","gtmpcnut",2004,12,0.023,0.011,0.00195,0.00365,0.0056,7.05,0,0,0,0,0,0
"10481","gtmpcnut",2005,1,0.008,0.0185,0.00145,0.0023,0.0038,NA,0,0,1,0,0,NA
"10482","gtmpcnut",2005,2,0.008,0.022,0.0014,NA,0.0014,3.45,0,0,1,NA,1,0
"10483","gtmpcnut",2005,3,0.039,0.032,0.0014,NA,0.0014,6.5,0,0,1,NA,1,0
"10484","gtmpcnut",2005,4,0.0205,0.0745,0.0064,0.00255,0.00895,0.9,0,0,0,0,0,0
"10485","gtmpcnut",2005,5,0.02,0.0365,0.0023,0.00345,0.00575,3.5,0,0,0,0,0,0
"10486","gtmpcnut",2005,6,0.0395,0.113,0.00725,0.0196,0.02685,2.7,0,0,0,0,0,0
"10487","gtmpcnut",2005,7,0.0365,0.043,0.0072,0.00135,0.00855,0.5,0,0,0,0,0,0
"10488","gtmpcnut",2005,8,0.0285,0.045,0.002,0.0283,0.0303,10.35,0,0,0,0,0,0
"10489","gtmpcnut",2005,9,0.03,0.0355,0.00615,0.02395,0.0301,4.1,0,0,0,0,0,0
"10490","gtmpcnut",2005,10,0.033,0.043,0.0076,0.01295,0.02055,2.8,0,0,0,0,0,0
"10491","gtmpcnut",2005,11,0.039,0.087,0.0029,0.0364,0.0393,1.3,0,0,0,0,0,0
"10492","gtmpcnut",2005,12,0.035,0.029,0.00285,0.01785,0.0207,1.3,0,0,0,0,0,0
"10493","gtmpcnut",2006,1,0.029,0.0795,0.00555,0.0126,0.01815,1.9,0,0,0,0,0,0
"10494","gtmpcnut",2006,2,0.0225,0.038,0.00565,0.0092,0.01485,0.3,0,0,0,0,0,0
"10495","gtmpcnut",2006,3,0.0265,0.042,0.0029,0.0037,0.0066,5.15,0,0,0,0,0,0
"10496","gtmpcnut",2006,4,0.004,0.0125,0.0014,NA,0.0015,3.6,0,0,1,NA,1,0
"10497","gtmpcnut",2006,5,0.035,0.0335,0.00245,0.00255,0.005,4.85,0,0,0,0,0,0
"10498","gtmpcnut",2006,6,0.044,0.066,0.00215,0.01555,0.0177,8.35,0,0,0,0,0,0
"10499","gtmpcnut",2006,7,0.0755,0.0245,0.0024,0.0016,0.004,8.75,0,0,0,0,0,0
"10500","gtmpcnut",2006,8,0.1075,0.043,0.00175,0.0016,0.00335,12.95,0,0,0,0,0,0
"10501","gtmpcnut",2006,9,0.0375,0.0795,0.004,0.00945,0.01345,12.95,0,0,0,0,0,0
"10502","gtmpcnut",2006,10,0.0225,0.0295,0.0014,NA,0.0023,6.8,0,0,1,NA,0,0
"10503","gtmpcnut",2006,11,0.021,0.0295,0.0029,0.0049,0.0078,7.7,0,0,0,0,0,0
"10504","gtmpcnut",2006,12,0.017,0.01,0.0021,0.0023,0.0044,4.9,0,1,0,0,0,0
"10505","gtmpcnut",2007,1,0.019,0.0365,0.0043,NA,0.013,4.8,0,0,1,NA,0,0
"10506","gtmpcnut",2007,2,0.031,0.055,0.00565,0.0159,0.02155,8.8,0,0,0,0,0,0
"10507","gtmpcnut",2007,3,0.0395,0.064,0.0063,0.0145,0.0208,9.5,0,0,0,0,0,0
"10508","gtmpcnut",2007,4,0.032,0.0305,0.0043,NA,0.0067,18.4,0,0,1,NA,1,0
"10509","gtmpcnut",2007,5,0.0135,0.012,0.0043,NA,0.0062,9.4,0,1,1,NA,1,0
"10510","gtmpcnut",2007,6,0.019,0.034,0.0043,NA,0.0062,14.3,0,0,1,NA,1,0
"10511","gtmpcnut",2007,7,0.051,0.021,0.0043,NA,0.00665,17.9,0,0,1,NA,0,0
"10512","gtmpcnut",2007,8,0.042,0.036,0.0043,NA,0.0062,25.35,0,0,1,NA,1,0
"10513","gtmpcnut",2007,9,0.0195,0.0455,0.0043,NA,0.00935,13.65,0,0,1,NA,1,0
"10514","gtmpcnut",2007,10,0.0405,0.145,0.00945,0.01425,0.0237,4.6,0,0,0,0,0,0
"10515","gtmpcnut",2007,11,0.0185,0.0485,0.00545,0.01785,0.0233,4,0,0,0,0,0,0
"10516","gtmpcnut",2007,12,0.0225,0.016,0.0043,NA,0.0062,6.95,0,0,1,NA,1,0
"10517","gtmpcnut",2008,1,0.0235,0.032,0.0043,NA,0.00985,5.15,0,0,1,NA,0,0
"10518","gtmpcnut",2008,2,0.026,0.016,0.0043,NA,0.0062,10.6,0,0,1,NA,1,0
"10519","gtmpcnut",2008,3,0.041,0.0615,0.0086,0.00355,0.01215,7.35,0,0,0,0,0,0
"10520","gtmpcnut",2008,4,0.0225,0.0285,0.0043,NA,0.0062,9.8,0,0,1,NA,1,0
"10521","gtmpcnut",2008,5,0.025,0.0275,0.0043,NA,0.0062,12.05,0,0,1,NA,1,0
"10522","gtmpcnut",2008,6,0.0325,0.033,0.0043,NA,0.00735,21.25,0,0,1,NA,0,0
"10523","gtmpcnut",2008,7,0.07,0.055,0.0043,NA,0.01955,24.65,0,0,1,NA,0,0
"10524","gtmpcnut",2008,8,0.042,0.0765,0.005,0.04525,0.05025,16.65,0,0,0,0,0,0
"10525","gtmpcnut",2008,9,0.035,0.074,0.00905,0.0346,0.04365,11.05,0,0,0,0,0,0
"10526","gtmpcnut",2008,10,0.025,0.062,0.01085,0.04505,0.0559,8.25,0,0,0,0,0,0
"10527","gtmpcnut",2008,11,0.0215,0.033,0.0043,NA,0.00765,8.15,0,0,1,NA,0,0
"10528","gtmpcnut",2008,12,0.0175,0.027,0.0043,NA,0.0062,4.9,0,0,1,NA,1,0
"10529","gtmpcnut",2009,1,0.0225,0.0265,0.0032,NA,0.0064,5.5,0,0,1,NA,0,0
"10530","gtmpcnut",2009,2,0.0195,0.0265,0.0032,NA,0.0032,8.8,0,0,1,NA,0,0
"10531","gtmpcnut",2009,3,0.015,0.02215,0.0032,NA,0.00575,13.2,0,1,1,NA,0,0
"10532","gtmpcnut",2009,4,0.035,0.02115,0.0032,NA,0.0025,15.65,0,1,1,NA,1,0
"10533","gtmpcnut",2009,5,0.0705,NA,0.0032,NA,0.00395,17.85,0,NA,1,NA,0,0
"10534","gtmpcnut",2009,6,0.0295,0.0385,NA,NA,NA,1.3,0,0,NA,NA,NA,0
"10535","gtmpcnut",2009,7,0.0515,0.0895,0.0032,NA,0.0197,11.7,0,0,1,NA,0,0
"10536","gtmpcnut",2009,8,0.0255,0.0395,0.01575,0.0026,0.01835,1.9,0,0,0,0,0,0
"10537","gtmpcnut",2009,9,0.0235,0.031,0.012,0.0065,0.0185,NA,0,0,0,0,0,NA
"10538","gtmpcnut",2009,10,0.029,0.038,0.00755,0.0093,0.01685,8.15,0,0,0,0,0,0
"10539","gtmpcnut",2009,11,0.037,0.033,0.0033,0.004,0.0069,9.05,0,0,1,0,0,0
"10540","gtmpcnut",2009,12,0.0295,0.0465,0.00345,0.0212,0.02465,6,0,0,0,0,0,0
"10541","gtmpcnut",2010,1,0.0265,0.036,0.01,NA,0.0109,6.5,0,0,1,NA,0,0
"10542","gtmpcnut",2010,2,0.0175,0.026,0.01,NA,0.01715,NA,0,0,1,NA,0,NA
"10543","gtmpcnut",2010,3,0.028,0.026,0.01015,0.006,0.01535,1.55,0,0,1,0,0,0
"10544","gtmpcnut",2010,4,0.0305,0.0177,0.01,NA,0.015,4.25,0,1,1,NA,0,0
"10545","gtmpcnut",2010,5,0.036,0.0177,0.01,NA,0.00385,16.2,0,1,1,NA,0,0
"10546","gtmpcnut",2010,6,0.0605,0.0177,0.01,NA,0.00615,23.2,0,1,1,NA,0,0
"10547","gtmpcnut",2010,7,0.06,0.02335,0.01,NA,0.00485,18.5,0,1,1,NA,0,0
"10548","gtmpcnut",2010,8,0.061,0.0325,0.01,NA,0.0039,23.75,0,0,1,NA,0,0
"10549","gtmpcnut",2010,9,0.043,0.0177,0.01,NA,0.00495,24.1,0,1,1,NA,0,0
"10550","gtmpcnut",2010,10,0.026,0.0177,0.01,NA,0.00605,10.5,0,1,1,NA,0,0
"10551","gtmpcnut",2010,11,0.0245,0.025,0.01,NA,0.00495,10.15,0,0,1,NA,0,0
"10552","gtmpcnut",2010,12,0.027,0.023,0.01,NA,0.00245,9.8,0,0,1,NA,0,0
"10553","gtmpcnut",2011,1,0.007,0.0153,0.0022,NA,0.0025,9.25,0,1,1,NA,1,0
"10554","gtmpcnut",2011,2,0.023,0.0153,0.0022,NA,0.0025,7.95,0,1,1,NA,1,0
"10555","gtmpcnut",2011,3,0.0295,0.033,0.0022,NA,0.00375,11.2,0,0,1,NA,0,0
"10556","gtmpcnut",2011,4,0.0365,0.05015,0.0022,NA,0.00355,11.4,0,1,1,NA,0,0
"10557","gtmpcnut",2011,5,0.0565,0.052,0.0022,NA,0.0031,17.55,0,0,1,NA,0,0
"10558","gtmpcnut",2011,6,0.085,0.052,0.0025,0.0069,0.0094,19.3,0,0,0,0,0,0
"10559","gtmpcnut",2011,7,0.121,0.01565,0.0022,0.0014,0.00305,30.95,0,1,1,0,0,0
"10560","gtmpcnut",2011,8,0.0855,0.0153,0.0032,NA,0.0025,38.2,0,1,0,NA,1,0
"10561","gtmpcnut",2011,9,0.0355,0.0153,0.0022,NA,0.0034,21.1,0,1,1,NA,0,0
"10562","gtmpcnut",2011,10,0.035,0.0295,0.00475,0.02935,0.0341,11.5,0,0,0,0,0,0
"10563","gtmpcnut",2011,11,0.024,0.039,0.00345,0.0218,0.02525,9.8,0,0,0,0,0,0
"10564","gtmpcnut",2011,12,0.024,0.033,0.0028,0.00685,0.00965,7.15,0,0,0,0,0,0
"10565","gtmpcnut",2012,1,0.024,0.034,0.0012,NA,0.00875,7.9,0,0,1,NA,0,0
"10566","gtmpcnut",2012,2,0.022,0.049,0.00245,0.0067,0.00915,9.5,0,0,0,0,0,0
"10567","gtmpcnut",2012,3,0.0235,0.0405,0.00215,0.00155,0.0037,11.4,0,0,0,0,0,0
"10568","gtmpcnut",2012,4,0.0335,0.018,0.0012,NA,0.01635,11.85,0,1,1,NA,0,0
"10569","gtmpcnut",2012,5,0.0305,0.039,0.0012,0.00215,0.00335,17.55,0,0,0,0,0,0
"10570","gtmpcnut",2012,6,0.0285,0.02,0.00275,0.00765,0.0104,12.75,0,0,0,0,0,0
"10571","gtmpcnut",2012,7,0.075,0.1155,0.01495,0.02275,0.0377,3.38,0,0,0,0,0,1
"10572","gtmpcnut",2012,8,0.103,0.0555,0.01265,0.0163,0.02895,30.95,0,0,0,0,0,0
"10573","gtmpcnut",2012,9,0.0565,0.024,0.02405,0.0036,0.02765,1.1,0,0,0,0,0,0
"10574","gtmpcnut",2012,10,0.0255,0.0185,0.01075,0.02575,0.0365,3.4,0,0,0,0,0,0
"10575","gtmpcnut",2012,11,0.0145,0.093,0.0028,0.00455,0.00735,4.9,0,0,0,0,0,0
"10576","gtmpcnut",2012,12,0.031,0.021,0.003,NA,NA,9.8,0,0,1,NA,NA,0
"10577","gtmpcnut",2013,1,0.021,0.013,0.002,0.0205,0.021,4.55,0,1,1,0,0,0
"10578","gtmpcnut",2013,2,0.033,0.0715,0.002,0.0085,0.0105,6.15,0,0,1,0,0,0
"10579","gtmpcnut",2013,3,0.0375,0.01,0.002,0.0275,0.028,3.5,0,1,1,0,0,0
"10580","gtmpcnut",2013,4,0.023,0.027,0.002,0.0255,0.0275,8.1,0,0,1,0,0,0
"10581","gtmpcnut",2013,5,0.086,0.165,0.0195,0.02,0.0285,3.7,0,0,0,1,0,0
"10582","gtmpcnut",2013,6,0.084,0.0625,0.01,0.027,0.056,9.7,0,0,1,0,0,0
"10583","gtmpcnut",2013,7,0.057,0.0395,NA,0.014,NA,1.2,0,0,NA,1,NA,1
"10584","gtmpcnut",2013,8,0.0455,0.1975,0.0045,0.01,0.014,1.95,0,0,1,0,0,0
"10585","gtmpcnut",2013,9,0.051,0.041,0.0075,0.0115,0.109,3.175,0,0,0,0,0,1
"10586","gtmpcnut",2013,10,0.039,0.0315,0.006,0.0195,0.025,4.8,0,0,0,0,0,0
"10587","gtmpcnut",2013,11,0.027,0.0065,0.002,0.004,0.005,4.95,0,0,1,1,0,0
"10588","gtmpcnut",2013,12,0.0435,0.01,0.002,0.0065,0.008,3.95,0,0,1,0,0,0
"10589","gtmpcnut",2014,1,0.054,0.0335,0.005,0.0165,0.0215,2.4,0,0,0,0,0,0
"10590","gtmpcnut",2014,2,0.0365,0.023,0.003,0.013,0.0155,1.8,0,0,1,0,0,0
"10591","gtmpcnut",2014,3,0.037,0.021,0.014,0.004,0.01,1.85,0,0,0,1,0,0
"10592","gtmpcnut",2014,4,0.047,0.045,0.009,0.022,0.031,5.2,0,0,0,0,0,0
"10593","gtmpcnut",2014,5,0.052,0.089,0.011,0.0285,0.0395,6.1,0,0,0,0,0,0
"10594","gtmpcnut",2014,6,0.0475,0.031,0.0025,0.013,0.0155,13,0,0,0,0,0,0
"10595","gtmpcnut",2014,7,0.044,0.004,0.002,NA,0.007,14,0,0,1,NA,0,0
"10596","gtmpcnut",2014,8,0.069,0.053,0.011,0.02,0.0305,14.5,0,0,0,0,0,0
"10597","gtmpcnut",2014,9,0.046,0.052,0.0095,0.0055,0.015,5.65,0,0,0,0,0,0
"10598","gtmpcnut",2014,10,0.04,0.0465,0.0155,0.0045,0.017,6.35,0,0,0,1,0,0
"10599","gtmpcnut",2014,11,0.03,0.0055,0.002,0.004,0.0045,6.3,0,0,0,1,0,0
"10600","gtmpcnut",2014,12,0.033,0.0215,0.008,0.004,0.0085,2.7,0,0,0,1,0,0
"10601","gtmpcnut",2015,1,0.026,0.0145,NA,NA,NA,1.9,0,0,NA,NA,NA,0
"10602","gtmpcnut",2015,2,0.0325,0.018,0.004,0.008,0.012,5.3,0,0,0,0,0,0
"10603","gtmpcnut",2015,3,0.042,0.0065,0.003,0.001,0.004,11,0,0,0,0,1,0
"10604","gtmpcnut",2015,4,0.051,0.0455,0.003,0.0115,0.0145,8.7,0,0,0,0,0,0
"10605","gtmpcnut",2015,5,0.0365,0.024,0.002,0.006,0.008,10.5,0,0,0,0,0,0
"10606","gtmpcnut",2015,6,NA,0.015,0.002,0.0035,0.0055,28,NA,0,1,0,1,0
"10607","gtmpcnut",2015,7,0.079,NA,0.002,0.0035,0.0055,23,0,NA,1,0,0,0
"10608","gtmpcnut",2015,8,0.044,NA,0.002,0.002,0.004,NA,0,NA,1,0,1,NA
"10609","gtmpcnut",2015,9,0.0495,0.067,0.003,0.0065,0.0095,NA,0,0,1,0,0,NA
"10610","gtmpcnut",2015,10,0.017,0.039,0.008,0,0.008,3.25,0,0,0,0,0,0
"10611","gtmpcnut",2015,11,0.0235,0.013,0.002,0.002,0.004,7.45,0,0,1,0,1,0
"10612","gtmpcnut",2015,12,0.022,0.0125,0.002,0.002,0.004,3.85,0,0,1,0,1,0
"10613","gtmpcnut",2016,1,0.0295,0.006,0.002,0.002,0.004,9.05,0,0,1,1,1,0
"10614","gtmpcnut",2016,2,0.0375,0.047,0.004,0.005,0.01,1.65,0,0,0,0,0,0
"10615","gtmpcnut",2016,3,0.0235,0.0215,0.002,0.002,0.004,3.1,0,0,1,1,1,0
"10616","gtmpcnut",2016,4,0.039,0.0135,0.002,0.002,0.004,12.5,0,0,1,1,1,0
"10617","gtmpcnut",2016,5,0.036,0.0265,0.002,0.003,0.005,12,0,0,1,1,0,0
"10618","gtmpcnut",2016,6,0.0955,0.017,0.008,NA,0.004,15,0,0,0,NA,1,0
"10619","gtmpcnut",2016,7,0.11,0.016,0.002,0.0035,0.0055,13,0,0,1,1,0,0
"10620","gtmpcnut",2016,8,0.12,0.0055,0.002,0.002,0.004,17,0,0,1,1,1,0
"10621","gtmpcnut",2016,9,0.0295,0.0115,0.002,0.002,0.004,12.5,0,0,1,1,1,0
"10622","gtmpcnut",2016,10,0.058,0.0855,0.009,0.0035,0.0125,5.3,0,0,0,1,0,0
"10623","gtmpcnut",2016,11,0.016,0.0175,0.002,0.005,0.007,4.85,0,0,1,0,0,0
"10624","gtmpcnut",2016,12,0.0295,0.0135,0.002,0.002,0.004,2.7,0,0,1,1,1,0
"10625","gtmpcnut",2017,1,0.0245,0.016,0.002,0.004,0.006,2.5,0,0,1,0,0,0
"10626","gtmpcnut",2017,2,0.0425,0.0195,0.002,0.0075,0.0095,8.2,0,0,0,0,0,0
"10627","gtmpcnut",2017,3,0.033,0.0145,0.002,0.0035,0.0055,13.5,0,0,1,0,1,0
"10628","gtmpcnut",2017,4,0.024,0.004,0.002,0.002,0.004,8.1,0,0,1,0,1,0
"10629","gtmpcnut",2017,5,0.026,0.006,0.002,0.002,0.004,13.35,0,0,1,0,1,0
"10630","gtmpcnut",2017,6,0.0985,0.0775,0.003,0.001,0.004,19,0,0,0,0,1,0
"10631","gtmpcnut",2017,7,0.13,0.0105,0.003,0.001,0.004,22,0,0,0,0,1,0
"10632","gtmpcnut",2017,8,0.074,0.037,0.004,0.0135,0.0175,16,0,0,0,0,0,0
"10633","gtmpcnut",2017,9,0.063,0.195,NA,NA,NA,2.55,0,0,NA,NA,NA,0
"10634","gtmpcnut",2017,10,0.056,0.14,0.0145,0.0065,0.021,2.5,0,0,0,0,0,0
"10635","gtmpcnut",2017,11,0.0415,0.086,0.004,0.02,0.024,4.8,0,0,0,0,0,0
"10636","gtmpcnut",2017,12,0.0285,0.0355,0.003,0.0125,0.0155,0.68,0,0,1,0,0,0
"10637","gtmpcnut",2018,1,0.032,0.0295,0.006,0.0055,0.0115,1.75,0,0,0,0,0,0
"10638","gtmpcnut",2018,2,0.0465,0.051,0.002,0.0325,0.0355,2.2,0,0,1,0,0,0
"10639","gtmpcnut",2018,3,0.023,0.005,0.002,0.002,0.004,5.65,0,0,1,0,1,0
"10640","gtmpcnut",2018,4,0.033,0.02,0.006,0.0075,0.0135,9.95,0,0,0,0,0,0
"10641","gtmpcnut",2018,5,0.051,0.0335,0.002,0.014,0.017,4.2,0,0,1,0,0,0
"10642","gtmpcnut",2018,6,0.045,0.029,0.002,0.02,0.023,3.8,0,0,1,0,0,0
"10643","gtmpcnut",2018,7,0.042,0.0535,0.008,0.0315,0.0395,13,0,0,0,0,0,0
"10644","gtmpcnut",2018,8,0.0375,0.0175,0.002,0.0105,0.0135,0.975,0,0,1,0,0,0
"10645","gtmpcnut",2018,9,0.056,0.0285,0.003,0.0485,0.0515,8.7,0,0,0,0,0,0
"10646","gtmpcnut",2018,10,0.0305,0.021,0.003,0.0145,0.0175,10.25,0,0,0,0,0,0
"10647","gtmpcnut",2018,11,NA,NA,NA,0.013,NA,NA,NA,NA,NA,0,NA,NA
"10648","gtmpcnut",2018,12,0.028,0.0565,0.003,0.147,0.15,3.15,0,0,0,0,0,0
"10649","gtmpcnut",2019,1,0.022,0.0085,0.002,0.005,0.007,4.65,0,0,1,0,0,0
"10650","gtmpcnut",2019,2,0.0165,0.0145,0.002,0.003,0.0055,2.2,0,0,0,0,0,0
"10651","gtmpcnut",2019,3,0.0255,0.021,0.003,0.009,0.012,6,0,0,0,0,0,0
"10652","gtmpcnut",2019,4,0.016,0.0055,0.002,0.004,0.006,5.2,0,0,1,0,0,0
"10653","gtmpcnut",2019,5,0.0355,0.0055,0.002,0.006,0.008,9.9,0,0,1,0,1,0
"10654","gtmpcnut",2019,6,0.043,0.006,0.002,0.002,0.004,19,0,0,1,0,1,0
"10655","gtmpcnut",2019,7,0.0525,0.028,0.003,0.001,0.004,22,0,0,0,0,1,0
"10656","gtmpcnut",2019,8,0.047,0.115,0.0085,0.008,0.0165,8,0,0,0,0,0,0
"10657","gtmpcnut",2019,9,0.034,0.0845,0.0045,0.005,0.0095,6.8,0,0,0,0,0,0
"10658","gtmpcnut",2019,10,0.012,0.005,0.002,0.002,0.004,8.2,0,0,1,0,1,0
"10659","gtmpcnut",2019,11,0.018,0.011,0.003,0.0025,0.0055,6.1,0,0,0,0,0,0
"10660","gtmpcnut",2019,12,0.028,0.0135,0.002,0.005,0.007,5.5,0,0,1,0,0,0
"10661","gtmpcnut",2020,1,0.0345,0.0755,0.006,0.0255,0.0315,3,0,0,0,0,0,1
"10662","gtmpcnut",2020,2,0.0235,0.006,0.002,0.002,0.004,4.35,0,0,1,1,0,0
"10663","gtmpcnut",2020,3,0.0205,0.0045,NA,NA,0.004,3.9,0,0,NA,NA,1,0
"10664","gtmpcnut",2020,4,NA,0.007,NA,NA,0.004,28.15,NA,0,NA,NA,0,0
"10665","gtmpcnut",2020,5,NA,0.0085,NA,NA,0.004,15.25,NA,0,NA,NA,0,0
"10666","gtmpcnut",2020,6,0.029,0.0375,NA,NA,0.01,16.75,0,0,NA,NA,0,0
"10667","gtmpcnut",2020,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10668","gtmpcnut",2020,8,0.0605,0.064,0.005,0.006,0.011,14,0,0,0,0,0,0
"10669","gtmpcnut",2020,9,0.0515,0.059,NA,NA,0.017,2.15,0,0,NA,NA,0,0
"10670","gtmpcnut",2020,10,0.046,0.0445,0.016,0.01,0.0265,1.8,0,0,0,0,0,0
"10671","gtmpcnut",2020,11,0.0295,0.0315,0.01,0.0055,0.0155,3.6,0,0,1,1,0,0
"10672","gtmpcnut",2020,12,0.041,0.0365,0.0105,0.0065,0.017,2.7,0,0,0,0,0,0
"10673","gtmpcnut",2021,1,0.0225,0.007,NA,NA,0.004,1.8,0,0,NA,NA,1,0
"10674","gtmpcnut",2021,2,0.028,0.015,NA,NA,0.004,2.6,0,0,NA,NA,1,0
"10675","gtmpcnut",2021,3,0.0285,0.0215,NA,NA,0.0045,2.85,0,0,NA,NA,0,0
"10676","gtmpcnut",2021,4,0.031,0.0115,NA,NA,0.0055,5.25,0,0,NA,NA,0,0
"10677","gtmpcnut",2021,5,0.0395,0.036,NA,NA,0.0175,11,0,0,NA,NA,0,0
"10678","gtmpcnut",2021,6,0.031,0.007,NA,NA,0.004,14.5,0,0,NA,NA,1,0
"10679","gtmpcnut",2021,7,0.056,0.072,NA,NA,0.0165,13,0,0,NA,NA,0,0
"10680","gtmpcnut",2021,8,0.0595,0.049,NA,NA,0.0215,6.5,0,0,NA,NA,0,0
"10681","gtmpcnut",2021,9,0.0455,0.0585,NA,NA,0.0135,11.5,0,0,NA,NA,0,0
"10682","gtmpcnut",2021,10,0.039,0.006,NA,NA,0.004,14.5,0,0,NA,NA,1,0
"10683","gtmpcnut",2021,11,0.039,0.006,NA,NA,0.004,8,0,0,NA,NA,1,0
"10684","gtmpcnut",2021,12,0.025,0.014,NA,NA,0.004,3.4,0,0,NA,NA,1,0
"10685","gtmpcnut",2022,1,0.0255,0.032,NA,NA,0.0195,6,0,0,NA,NA,0,0
"10686","gtmpcnut",2022,2,0.0195,0.0035,NA,NA,0.004,1.55,0,0,NA,NA,1,0
"10687","gtmpcnut",2022,3,0.0265,0.0075,NA,NA,0.004,4.4,0,0,NA,NA,1,0
"10688","gtmpcnut",2022,4,0.035,0.017,NA,NA,0.0115,1.9,0,0,NA,NA,0,1
"10689","gtmpcnut",2022,5,0.034,0.0315,NA,NA,0.016,10,0,0,NA,NA,0,0
"10690","gtmpcnut",2022,6,0.032,0.007,NA,NA,0.0045,13,0,0,NA,NA,1,0
"10691","gtmpcnut",2022,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10692","gtmpcnut",2022,8,0.066,0.0065,NA,NA,0.004,NA,0,0,NA,NA,1,NA
"10693","gtmpcnut",2022,9,0.026,0.0045,NA,NA,0.004,16,0,0,NA,NA,1,0
"10694","gtmpcnut",2022,10,0.029,0.072,NA,NA,0.0075,5,0,0,NA,NA,0,0
"10695","gtmpcnut",2022,11,0.0295,0.0565,NA,NA,0.016,3.65,0,0,NA,NA,0,0
"10696","gtmpcnut",2022,12,0.0245,0.0315,NA,NA,0.014,3.3,0,0,NA,NA,0,0
"10697","gtmpinut",2002,5,0.027,0.043,0.0022,0,0.0022,16.1,0,0,0,0,0,0
"10698","gtmpinut",2002,6,0.002,0.023,0.002,0.0025,0.0045,5.8,1,0,0,0,0,0
"10699","gtmpinut",2002,7,0.012,0.042,0.0019,2e-04,0.0021,11.2,0,0,0,0,0,0
"10700","gtmpinut",2002,8,0.022,0.097,0.0046,0.0042,0.0088,4.9,0,0,0,0,0,0
"10701","gtmpinut",2002,9,0.031,0.196,0.1818,0.082,0.2638,4.7,0,0,0,0,0,0
"10702","gtmpinut",2002,10,0.039,0.248,0.09,0.029,0.119,4.7,0,0,0,0,0,0
"10703","gtmpinut",2002,11,0.021,0.061,0.01,0.0072,0.0172,1.7,0,0,0,0,0,0
